ID,game_id,team_id,HoA,won,settled_in,head_coach,goals,shots,hits,pim
201202042623,2012020426,23,home,FALSE,REG,Alain Vigneault,1,36,12,6
20120204932,2012020493,2,away,TRUE,SO,Jack Capuano,3,36,31,11
20120204934,2012020493,4,home,FALSE,SO,Peter Laviolette,3,36,13,15
20120204063,2012020406,3,away,FALSE,REG,John Tortorella,0,23,26,8
20120204065,2012020406,5,home,TRUE,REG,Dan Bylsma,3,27,14,6
20130202411,2013020241,1,away,FALSE,SO,Peter DeBoer,1,35,35,12
201302024110,2013020241,10,home,TRUE,SO,Randy Carlyle,1,28,47,6
201202033328,2012020333,28,away,TRUE,SO,Todd McLellan,2,30,21,10
201202033323,2012020333,23,home,FALSE,SO,Alain Vigneault,2,38,19,6
201202007518,2012020075,18,away,FALSE,REG,Barry Trotz,0,21,22,15
201202007527,2012020075,27,home,TRUE,REG,Dave Tippett,4,25,20,11
201302098115,2013020981,15,away,FALSE,REG,Adam Oates,0,32,22,4
20130209815,2013020981,5,home,TRUE,REG,Dan Bylsma,2,34,29,4
20120200888,2012020088,8,away,FALSE,REG,Michel Therrien,1,32,23,36
20120200889,2012020088,9,home,TRUE,REG,Paul MacLean,5,27,30,28
201302008616,2013020086,16,away,TRUE,SO,Joel Quenneville,2,36,20,8
201302008612,2013020086,12,home,FALSE,SO,Kirk Muller,2,34,31,6
20130209943,2013020994,3,away,FALSE,REG,Alain Vigneault,1,30,12,6
201302099430,2013020994,30,home,TRUE,REG,Mike Yeo,2,26,17,6
201302026015,2013020260,15,away,FALSE,REG,Adam Oates,1,34,14,6
201302026021,2013020260,21,home,TRUE,REG,Patrick Roy,4,37,21,8
201302082422,2013020824,22,away,FALSE,REG,Dallas Eakins,0,22,19,17
20130208246,2013020824,6,home,TRUE,REG,Claude Julien,4,41,23,15
20130204482,2013020448,2,away,FALSE,REG,Jack Capuano,0,16,31,16
201302044826,2013020448,26,home,TRUE,REG,Darryl Sutter,3,24,37,14
20130204676,2013020467,6,away,TRUE,REG,Claude Julien,2,24,9,4
201302046720,2013020467,20,home,FALSE,REG,Bob Hartley,1,27,21,6
201202035152,2012020351,52,away,TRUE,OT,Claude Noel,3,28,34,13
201202035113,2012020351,13,home,FALSE,OT,Kevin Dineen,2,40,32,7
201302075126,2013020751,26,away,FALSE,REG,Darryl Sutter,3,29,23,6
201302075129,2013020751,29,home,TRUE,REG,Todd Richards,5,34,39,6
201202027612,2012020276,12,away,FALSE,REG,Kirk Muller,0,33,24,8
201202027615,2012020276,15,home,TRUE,REG,Adam Oates,3,40,20,4
201202070324,2012020703,24,away,TRUE,REG,Bruce Boudreau,3,30,21,8
201202070323,2012020703,23,home,FALSE,REG,Alain Vigneault,1,29,13,6
20120206133,2012020613,3,away,TRUE,OT,John Tortorella,1,20,19,6
20120206132,2012020613,2,home,FALSE,OT,Jack Capuano,0,29,20,10
201302038519,2013020385,19,away,FALSE,REG,Ken Hitchcock,3,24,25,24
201302038528,2013020385,28,home,TRUE,REG,Todd McLellan,6,32,21,14
201302107030,2013021070,30,away,TRUE,OT,Mike Yeo,4,25,21,4
201302107017,2013021070,17,home,FALSE,OT,Mike Babcock,3,16,29,6
20120203448,2012020344,8,away,TRUE,REG,Michel Therrien,4,28,33,12
201202034412,2012020344,12,home,FALSE,REG,Kirk Muller,2,43,27,16
20130212269,2013021226,9,away,TRUE,SO,Paul MacLean,2,33,24,13
20130212265,2013021226,5,home,FALSE,SO,Dan Bylsma,2,28,25,15
20130205875,2013020587,5,away,TRUE,REG,Dan Bylsma,5,30,21,6
201302058729,2013020587,29,home,FALSE,REG,Todd Richards,3,28,50,12
201302021225,2013020212,25,away,TRUE,SO,Lindy Ruff,3,39,15,8
20130202129,2013020212,9,home,FALSE,SO,Paul MacLean,3,36,29,10
201302100324,2013021003,24,away,TRUE,REG,Bruce Boudreau,6,33,20,24
201302100321,2013021003,21,home,FALSE,REG,Patrick Roy,4,38,20,24
201302097917,2013020979,17,away,FALSE,REG,Mike Babcock,1,40,17,8
201302097929,2013020979,29,home,TRUE,REG,Todd Richards,4,37,29,10
201202023223,2012020232,23,away,FALSE,SO,Alain Vigneault,3,32,30,19
201202023216,2012020232,16,home,TRUE,SO,Joel Quenneville,3,43,16,25
201202048729,2012020487,29,away,FALSE,SO,Todd Richards,0,17,36,6
201202048723,2012020487,23,home,TRUE,SO,Alain Vigneault,0,34,14,4
20130203723,2013020372,3,away,TRUE,REG,Alain Vigneault,5,22,22,4
201302037213,2013020372,13,home,FALSE,REG,Peter Horachek,2,33,24,6
201302078827,2013020788,27,away,FALSE,OT,Dave Tippett,4,33,22,10
201302078823,2013020788,23,home,TRUE,OT,John Tortorella,5,25,16,12
201302045529,2013020455,29,away,FALSE,REG,Todd Richards,1,33,32,31
20130204555,2013020455,5,home,TRUE,REG,Dan Bylsma,2,30,26,19
20130202896,2013020289,6,away,FALSE,REG,Claude Julien,2,32,21,4
20130202899,2013020289,9,home,TRUE,REG,Paul MacLean,4,31,36,2
20130200468,2013020046,8,away,FALSE,REG,Michel Therrien,2,35,14,6
201302004620,2013020046,20,home,TRUE,REG,Bob Hartley,3,25,22,6
201202004518,2012020045,18,away,FALSE,REG,Barry Trotz,0,13,19,13
201202004519,2012020045,19,home,TRUE,REG,Ken Hitchcock,3,24,22,13
201302084521,2013020845,21,away,FALSE,REG,Patrick Roy,1,28,31,6
20130208453,2013020845,3,home,TRUE,REG,Alain Vigneault,5,43,22,6
201302010628,2013020106,28,away,FALSE,SO,Todd McLellan,3,35,13,11
201302010625,2013020106,25,home,TRUE,SO,Lindy Ruff,3,31,19,15
201302052529,2013020525,29,away,FALSE,REG,Todd Richards,4,29,30,8
20130205254,2013020525,4,home,TRUE,REG,Craig Berube,5,39,17,4
20120207008,2012020700,8,away,TRUE,REG,Michel Therrien,4,30,16,6
201202070052,2012020700,52,home,FALSE,REG,Claude Noel,2,25,34,20
201302058226,2013020582,26,away,FALSE,REG,Darryl Sutter,2,28,24,15
201302058218,2013020582,18,home,TRUE,REG,Barry Trotz,3,31,16,9
201202051310,2012020513,10,away,TRUE,REG,Randy Carlyle,4,23,27,47
20120205139,2012020513,9,home,FALSE,REG,Paul MacLean,0,31,41,47
201302079717,2013020797,17,away,FALSE,REG,Mike Babcock,0,33,23,8
20130207974,2013020797,4,home,TRUE,REG,Craig Berube,5,28,36,12
201302025315,2013020253,15,away,FALSE,SO,Adam Oates,3,32,23,19
201302025327,2013020253,27,home,TRUE,SO,Dave Tippett,3,35,31,21
201202066013,2012020660,13,away,FALSE,REG,Kevin Dineen,2,13,7,6
20120206601,2012020660,1,home,TRUE,REG,Peter DeBoer,6,33,10,4
201302036127,2013020361,27,away,FALSE,REG,Dave Tippett,2,31,23,5
201302036118,2013020361,18,home,TRUE,REG,Barry Trotz,4,29,28,7
201302033221,2013020332,21,away,TRUE,OT,Patrick Roy,4,30,28,6
201302033227,2013020332,27,home,FALSE,OT,Dave Tippett,3,44,32,10
20130208509,2013020850,9,away,TRUE,SO,Paul MacLean,4,31,20,28
201302085019,2013020850,19,home,FALSE,SO,Ken Hitchcock,4,50,19,6
201202054230,2012020542,30,away,FALSE,REG,Mike Yeo,2,33,38,14
201202054228,2012020542,28,home,TRUE,REG,Todd McLellan,4,33,21,21
20120202553,2012020255,3,away,FALSE,REG,John Tortorella,0,17,32,10
20120202558,2012020255,8,home,TRUE,REG,Michel Therrien,3,18,13,6
201302105614,2013021056,14,away,FALSE,OT,Jon Cooper,3,24,24,14
20130210565,2013021056,5,home,TRUE,OT,Dan Bylsma,4,29,24,6
20130212216,2013021221,6,away,FALSE,REG,Claude Julien,2,18,15,6
20130212211,2013021221,1,home,TRUE,REG,Peter DeBoer,3,31,10,6
201302000352,2013020003,52,away,TRUE,REG,Claude Noel,5,28,24,17
201302000322,2013020003,22,home,FALSE,REG,Dallas Eakins,4,38,20,15
201302093312,2013020933,12,away,TRUE,OT,Kirk Muller,3,35,27,2
201302093328,2013020933,28,home,FALSE,OT,Todd McLellan,2,37,23,4
20120202542,2012020254,2,away,TRUE,REG,Jack Capuano,4,32,18,20
20120202547,2012020254,7,home,FALSE,REG,Ron Rolston,0,35,26,14
201302120119,2013021201,19,away,FALSE,REG,Ken Hitchcock,2,45,16,18
201302120130,2013021201,30,home,TRUE,REG,Mike Yeo,4,15,15,16
20120205431,2012020543,1,away,FALSE,REG,Peter DeBoer,0,40,18,2
20120205436,2012020543,6,home,TRUE,REG,Claude Julien,1,26,25,2
201202051627,2012020516,27,away,FALSE,SO,Dave Tippett,2,29,31,4
201202051628,2012020516,28,home,TRUE,SO,Todd McLellan,2,34,19,2
201202058916,2012020589,16,away,TRUE,REG,Joel Quenneville,1,31,5,4
201202058930,2012020589,30,home,FALSE,REG,Mike Yeo,0,20,24,6
201302106515,2013021065,15,away,TRUE,SO,Adam Oates,2,26,24,6
201302106528,2013021065,28,home,FALSE,SO,Todd McLellan,2,36,21,6
20130200738,2013020073,8,away,TRUE,REG,Michel Therrien,4,39,14,6
201302007323,2013020073,23,home,FALSE,REG,John Tortorella,1,40,19,6
201302080012,2013020800,12,away,FALSE,REG,Kirk Muller,0,36,14,4
20130208008,2013020800,8,home,TRUE,REG,Michel Therrien,3,30,17,6
201202017116,2012020171,16,away,TRUE,REG,Joel Quenneville,3,27,8,7
201202017118,2012020171,18,home,FALSE,REG,Barry Trotz,0,17,15,9
20130206578,2013020657,8,away,FALSE,REG,Michel Therrien,1,20,23,13
20130206574,2013020657,4,home,TRUE,REG,Craig Berube,3,27,21,13
201202052920,2012020529,20,away,FALSE,REG,Bob Hartley,1,34,26,6
201202052922,2012020529,22,home,TRUE,REG,Ralph Krueger,4,20,25,8
201202056919,2012020569,19,away,TRUE,REG,Ken Hitchcock,1,25,23,8
201202056917,2012020569,17,home,FALSE,REG,Mike Babcock,0,28,23,6
20120206005,2012020600,5,away,TRUE,REG,Dan Bylsma,6,41,24,23
201202060014,2012020600,14,home,FALSE,REG,Jon Cooper,3,19,26,37
20130212127,2013021212,7,away,FALSE,REG,Ted Nolan,1,25,25,41
20130212126,2013021212,6,home,TRUE,REG,Claude Julien,4,30,13,20
201302065319,2013020653,19,away,TRUE,REG,Ken Hitchcock,5,30,19,0
201302065322,2013020653,22,home,FALSE,REG,Dallas Eakins,2,18,21,6
20130205461,2013020546,1,away,TRUE,OT,Peter DeBoer,5,37,29,2
201302054615,2013020546,15,home,FALSE,OT,Adam Oates,4,22,29,4
20130210055,2013021005,5,away,FALSE,REG,Dan Bylsma,0,25,40,8
20130210054,2013021005,4,home,TRUE,REG,Craig Berube,4,40,38,10
201302063918,2013020639,18,away,FALSE,REG,Barry Trotz,1,32,17,4
201302063912,2013020639,12,home,TRUE,REG,Kirk Muller,2,25,14,4
201202054022,2012020540,22,away,TRUE,REG,Ralph Krueger,8,39,11,19
201202054020,2012020540,20,home,FALSE,REG,Bob Hartley,2,21,24,37
20130203132,2013020313,2,away,FALSE,REG,Jack Capuano,2,37,34,14
201302031310,2013020313,10,home,TRUE,REG,Randy Carlyle,5,24,39,14
201302091120,2013020911,20,away,TRUE,OT,Bob Hartley,2,30,19,11
201302091122,2013020911,22,home,FALSE,OT,Dallas Eakins,1,22,25,13
201302074719,2013020747,19,away,FALSE,REG,Ken Hitchcock,1,27,21,8
20130207471,2013020747,1,home,TRUE,REG,Peter DeBoer,7,23,13,6
201202041424,2012020414,24,away,FALSE,OT,Bruce Boudreau,1,28,23,6
201202041419,2012020414,19,home,TRUE,OT,Ken Hitchcock,2,21,17,4
201302065028,2013020650,28,away,FALSE,REG,Todd McLellan,2,28,24,4
201302065018,2013020650,18,home,TRUE,REG,Barry Trotz,3,28,15,10
201302066519,2013020665,19,away,TRUE,REG,Ken Hitchcock,5,29,9,14
201302066520,2013020665,20,home,FALSE,REG,Bob Hartley,0,33,13,14
20120203413,2012020341,3,away,TRUE,OT,John Tortorella,2,37,20,2
20120203412,2012020341,2,home,FALSE,OT,Jack Capuano,1,29,26,18
20130209031,2013020903,1,away,TRUE,REG,Peter DeBoer,6,35,20,11
20130209032,2013020903,2,home,FALSE,REG,Jack Capuano,1,19,47,66
20130200654,2013020065,4,away,FALSE,REG,Craig Berube,2,34,24,14
201302006517,2013020065,17,home,TRUE,REG,Mike Babcock,5,30,20,8
201202067429,2012020674,29,away,TRUE,REG,Todd Richards,4,22,29,6
201202067428,2012020674,28,home,FALSE,REG,Todd McLellan,3,35,25,4
20120204607,2012020460,7,away,TRUE,REG,Ron Rolston,2,18,20,6
20120204608,2012020460,8,home,FALSE,REG,Michel Therrien,1,39,21,6
201202037419,2012020374,19,away,FALSE,REG,Ken Hitchcock,2,31,27,14
201202037424,2012020374,24,home,TRUE,REG,Bruce Boudreau,4,22,25,6
201302060629,2013020606,29,away,FALSE,REG,Todd Richards,3,38,41,6
201302060621,2013020606,21,home,TRUE,REG,Patrick Roy,5,23,27,6
201302102912,2013021029,12,away,TRUE,REG,Kirk Muller,3,20,19,6
201302102929,2013021029,29,home,FALSE,REG,Todd Richards,1,47,46,10
201202028120,2012020281,20,away,FALSE,OT,Bob Hartley,1,21,9,16
201202028130,2012020281,30,home,TRUE,OT,Mike Yeo,2,30,19,19
201302059515,2013020595,15,away,FALSE,REG,Adam Oates,1,35,26,8
20130205959,2013020595,9,home,TRUE,REG,Paul MacLean,3,38,28,4
201302051327,2013020513,27,away,FALSE,REG,Dave Tippett,1,27,23,8
20130205138,2013020513,8,home,TRUE,REG,Michel Therrien,3,28,16,8
201302028328,2013020283,28,away,TRUE,OT,Todd McLellan,2,30,12,11
201302028323,2013020283,23,home,FALSE,OT,John Tortorella,1,35,16,15
201302091413,2013020914,13,away,TRUE,REG,Peter Horachek,5,34,14,29
20130209142,2013020914,2,home,FALSE,REG,Jack Capuano,3,38,15,25
20130210822,2013021082,2,away,TRUE,REG,Jack Capuano,5,32,30,8
201302108212,2013021082,12,home,FALSE,REG,Kirk Muller,4,28,13,6
201302040224,2013020402,24,away,FALSE,SO,Bruce Boudreau,3,31,17,19
201302040228,2013020402,28,home,TRUE,SO,Todd McLellan,3,35,21,15
201302014023,2013020140,23,away,TRUE,SO,John Tortorella,2,21,23,6
20130201401,2013020140,1,home,FALSE,SO,Peter DeBoer,2,30,27,4
20130206038,2013020603,8,away,FALSE,OT,Michel Therrien,4,25,13,20
201302060312,2013020603,12,home,TRUE,OT,Kirk Muller,5,42,21,14
201202001725,2012020017,25,away,FALSE,REG,Glen Gulutzan,0,24,20,8
201202001730,2012020017,30,home,TRUE,REG,Mike Yeo,1,32,25,10
201302050422,2013020504,22,away,FALSE,REG,Dallas Eakins,2,25,23,17
201302050424,2013020504,24,home,TRUE,REG,Bruce Boudreau,3,34,20,4
201302074613,2013020746,13,away,TRUE,REG,Peter Horachek,4,22,20,14
20130207467,2013020746,7,home,FALSE,REG,Ted Nolan,3,35,20,4
201302103316,2013021033,16,away,FALSE,OT,Joel Quenneville,2,25,21,22
20130210334,2013021033,4,home,TRUE,OT,Craig Berube,3,37,34,18
201302069610,2013020696,10,away,TRUE,REG,Randy Carlyle,4,26,22,11
20130206966,2013020696,6,home,FALSE,REG,Claude Julien,3,41,27,15
201302034230,2013020342,30,away,TRUE,SO,Mike Yeo,2,35,12,4
201302034252,2013020342,52,home,FALSE,SO,Claude Noel,2,39,28,4
201302084652,2013020846,52,away,TRUE,REG,Paul Maurice,2,27,37,8
201302084612,2013020846,12,home,FALSE,REG,Kirk Muller,1,29,18,2
201302110724,2013021107,24,away,FALSE,OT,Bruce Boudreau,3,51,17,18
201302110722,2013021107,22,home,TRUE,OT,Dallas Eakins,4,23,24,22
201302005926,2013020059,26,away,TRUE,SO,Darryl Sutter,1,37,36,10
201302005912,2013020059,12,home,FALSE,SO,Kirk Muller,1,28,18,6
201302027410,2013020274,10,away,FALSE,SO,Randy Carlyle,1,23,33,25
201302027430,2013020274,30,home,TRUE,SO,Mike Yeo,1,34,13,13
201202043619,2012020436,19,away,FALSE,REG,Ken Hitchcock,2,34,27,14
201202043623,2012020436,23,home,TRUE,REG,Alain Vigneault,3,19,24,16
201302019519,2013020195,19,away,TRUE,REG,Ken Hitchcock,4,23,25,4
201302019513,2013020195,13,home,FALSE,REG,Kevin Dineen,0,31,18,8
201302068021,2013020680,21,away,TRUE,REG,Patrick Roy,4,18,19,4
201302068030,2013020680,30,home,FALSE,REG,Mike Yeo,2,27,9,6
201202056721,2012020567,21,away,FALSE,REG,Joe Sacco,0,24,44,8
201202056727,2012020567,27,home,TRUE,REG,Dave Tippett,4,28,28,8
20130206862,2013020686,2,away,TRUE,REG,Jack Capuano,4,31,33,4
201302068625,2013020686,25,home,FALSE,REG,Lindy Ruff,2,31,17,4
20130202651,2013020265,1,away,TRUE,REG,Peter DeBoer,3,28,17,12
20130202653,2013020265,3,home,FALSE,REG,Alain Vigneault,2,35,27,8
20130211358,2013021135,8,away,FALSE,REG,Michel Therrien,1,26,11,26
201302113514,2013021135,14,home,TRUE,REG,Jon Cooper,3,33,16,10
201302009822,2013020098,22,away,FALSE,REG,Dallas Eakins,2,29,18,10
20130200982,2013020098,2,home,TRUE,REG,Jack Capuano,3,40,28,6
201202017627,2012020176,27,away,TRUE,OT,Dave Tippett,3,30,12,30
201202017621,2012020176,21,home,FALSE,OT,Joe Sacco,2,43,22,22
201202016324,2012020163,24,away,TRUE,SO,Bruce Boudreau,5,23,21,4
201202016319,2012020163,19,home,FALSE,SO,Ken Hitchcock,5,31,18,2
201302043727,2013020437,27,away,FALSE,OT,Dave Tippett,2,39,26,4
201302043723,2013020437,23,home,TRUE,OT,John Tortorella,3,32,21,4
201302046516,2013020465,16,away,TRUE,REG,Joel Quenneville,6,33,12,22
201302046525,2013020465,25,home,FALSE,REG,Lindy Ruff,2,29,37,24
201202003218,2012020032,18,away,TRUE,REG,Barry Trotz,3,26,16,15
201202003230,2012020032,30,home,FALSE,REG,Mike Yeo,1,30,20,15
201302037519,2013020375,19,away,TRUE,REG,Ken Hitchcock,4,35,23,10
201302037521,2013020375,21,home,FALSE,REG,Patrick Roy,1,26,35,4
20130204589,2013020458,9,away,FALSE,SO,Paul MacLean,1,36,13,6
20130204587,2013020458,7,home,TRUE,SO,Ted Nolan,1,36,18,6
201302081528,2013020815,28,away,FALSE,REG,Todd McLellan,1,28,18,4
201302081520,2013020815,20,home,TRUE,REG,Bob Hartley,4,30,19,2
201302043016,2013020430,16,away,FALSE,REG,Joel Quenneville,3,19,6,6
201302043030,2013020430,30,home,TRUE,REG,Mike Yeo,4,23,16,4
201202020024,2012020200,24,away,TRUE,REG,Bruce Boudreau,5,37,14,8
201202020017,2012020200,17,home,FALSE,REG,Mike Babcock,2,28,18,6
201302112315,2013021123,15,away,FALSE,SO,Adam Oates,3,26,16,7
201302112318,2013021123,18,home,TRUE,SO,Barry Trotz,3,29,13,15
201202052026,2012020520,26,away,TRUE,REG,Darryl Sutter,3,40,22,4
201202052025,2012020520,25,home,FALSE,REG,Glen Gulutzan,2,15,34,2
201302021725,2013020217,25,away,TRUE,SO,Lindy Ruff,2,36,21,12
20130202176,2013020217,6,home,FALSE,SO,Claude Julien,2,36,27,10
201202000812,2012020008,12,away,FALSE,REG,Kirk Muller,1,42,28,14
201202000813,2012020008,13,home,TRUE,REG,Kevin Dineen,5,25,22,16
201302041525,2013020415,25,away,TRUE,REG,Lindy Ruff,4,18,33,15
201302041516,2013020415,16,home,FALSE,REG,Joel Quenneville,3,50,24,9
201302043217,2013020432,17,away,TRUE,REG,Mike Babcock,3,21,8,8
20130204321,2013020432,1,home,FALSE,REG,Peter DeBoer,1,11,10,10
201302050719,2013020507,19,away,FALSE,OT,Ken Hitchcock,2,32,31,13
20130205079,2013020507,9,home,TRUE,OT,Paul MacLean,3,32,38,11
201202001221,2012020012,21,away,FALSE,REG,Joe Sacco,2,27,26,19
201202001230,2012020012,30,home,TRUE,REG,Mike Yeo,4,35,19,11
201202037328,2012020373,28,away,FALSE,OT,Todd McLellan,2,38,9,8
201202037321,2012020373,21,home,TRUE,OT,Joe Sacco,3,42,19,10
201202011525,2012020115,25,away,FALSE,REG,Glen Gulutzan,0,17,22,16
201202011527,2012020115,27,home,TRUE,REG,Dave Tippett,2,34,28,4
20130204757,2013020475,7,away,FALSE,REG,Ted Nolan,1,41,17,11
20130204759,2013020475,9,home,TRUE,REG,Paul MacLean,2,32,29,15
201202041516,2012020415,16,away,TRUE,REG,Joel Quenneville,8,34,12,11
201202041525,2012020415,25,home,FALSE,REG,Glen Gulutzan,1,19,33,19
201302063417,2013020634,17,away,TRUE,REG,Mike Babcock,5,27,12,14
201302063425,2013020634,25,home,FALSE,REG,Lindy Ruff,1,45,16,8
201202008413,2012020084,13,away,FALSE,REG,Kevin Dineen,2,28,18,37
201202008414,2012020084,14,home,TRUE,REG,Guy Boucher,5,33,19,15
201202034819,2012020348,19,away,TRUE,REG,Ken Hitchcock,6,30,30,12
201202034827,2012020348,27,home,FALSE,REG,Dave Tippett,3,26,28,8
20130211737,2013021173,7,away,FALSE,REG,Ted Nolan,2,19,26,8
20130211734,2013021173,4,home,TRUE,REG,Craig Berube,5,37,25,18
201302064325,2013020643,25,away,FALSE,REG,Lindy Ruff,3,23,15,12
20130206432,2013020643,2,home,TRUE,REG,Jack Capuano,7,43,26,8
201202013716,2012020137,16,away,TRUE,REG,Joel Quenneville,5,31,18,27
201202013728,2012020137,28,home,FALSE,REG,Todd McLellan,3,33,23,23
201302005628,2013020056,28,away,TRUE,REG,Todd McLellan,4,29,18,2
201302005623,2013020056,23,home,FALSE,REG,John Tortorella,1,26,22,6
201302006422,2013020064,22,away,FALSE,OT,Dallas Eakins,5,31,41,6
201302006410,2013020064,10,home,TRUE,OT,Randy Carlyle,6,26,38,8
201302044720,2013020447,20,away,TRUE,OT,Bob Hartley,2,27,25,12
201302044722,2013020447,22,home,FALSE,OT,Dallas Eakins,1,31,18,4
201202056615,2012020566,15,away,TRUE,REG,Adam Oates,4,31,24,9
201202056613,2012020566,13,home,FALSE,REG,Kevin Dineen,3,30,43,26
20120202064,2012020206,4,away,FALSE,REG,Peter Laviolette,1,19,32,10
20120202068,2012020206,8,home,TRUE,REG,Michel Therrien,4,29,20,10
20120201889,2012020188,9,away,FALSE,REG,Paul MacLean,2,29,14,20
20120201885,2012020188,5,home,TRUE,REG,Dan Bylsma,4,30,21,18
201302050113,2013020501,13,away,TRUE,REG,Peter Horachek,2,25,19,8
20130205018,2013020501,8,home,FALSE,REG,Michel Therrien,1,18,26,4
20130205687,2013020568,7,away,FALSE,SO,Ted Nolan,3,35,22,6
201302056810,2013020568,10,home,TRUE,SO,Randy Carlyle,3,42,26,12
20120202146,2012020214,6,away,TRUE,REG,Claude Julien,3,26,21,4
201202021452,2012020214,52,home,FALSE,REG,Claude Noel,2,24,25,2
20130211243,2013021124,3,away,TRUE,REG,Alain Vigneault,5,32,13,10
201302112422,2013021124,22,home,FALSE,REG,Dallas Eakins,0,26,24,14
201302049419,2013020494,19,away,TRUE,OT,Ken Hitchcock,4,31,23,26
201302049429,2013020494,29,home,FALSE,OT,Todd Richards,3,33,27,18
20120203509,2012020350,9,away,TRUE,REG,Paul MacLean,3,39,31,21
20120203503,2012020350,3,home,FALSE,REG,John Tortorella,2,35,29,13
201302092814,2013020928,14,away,FALSE,REG,Jon Cooper,2,17,14,4
201302092819,2013020928,19,home,TRUE,REG,Ken Hitchcock,4,29,24,8
20130207509,2013020750,9,away,TRUE,REG,Paul MacLean,2,26,38,10
201302075015,2013020750,15,home,FALSE,REG,Adam Oates,0,34,28,20
20120201701,2012020170,1,away,TRUE,REG,Peter DeBoer,3,23,15,11
20120201705,2012020170,5,home,FALSE,REG,Dan Bylsma,1,24,21,7
20120200539,2012020053,9,away,FALSE,REG,Paul MacLean,4,36,22,29
201202005314,2012020053,14,home,TRUE,REG,Guy Boucher,6,31,19,37
201302061626,2013020616,26,away,FALSE,REG,Darryl Sutter,0,30,24,10
201302061619,2013020616,19,home,TRUE,REG,Ken Hitchcock,5,26,19,12
201302120326,2013021203,26,away,TRUE,REG,Darryl Sutter,3,48,20,0
201302120322,2013021203,22,home,FALSE,REG,Dallas Eakins,0,17,31,8
201202030314,2012020303,14,away,FALSE,REG,Guy Boucher,2,22,20,22
20120203036,2012020303,6,home,TRUE,REG,Claude Julien,3,27,13,28
20130208289,2013020828,9,away,FALSE,REG,Paul MacLean,3,26,38,17
201302082810,2013020828,10,home,TRUE,REG,Randy Carlyle,6,36,38,11
201202008916,2012020089,16,away,FALSE,SO,Joel Quenneville,2,32,6,8
201202008930,2012020089,30,home,TRUE,SO,Mike Yeo,2,25,13,4
201302059352,2013020593,52,away,TRUE,OT,Claude Noel,2,37,36,2
201302059321,2013020593,21,home,FALSE,OT,Patrick Roy,1,34,46,4
201202048252,2012020482,52,away,TRUE,REG,Claude Noel,4,36,31,11
201202048212,2012020482,12,home,FALSE,REG,Kirk Muller,1,39,30,9
201302030329,2013020303,29,away,TRUE,REG,Todd Richards,4,22,32,29
20130203039,2013020303,9,home,FALSE,REG,Paul MacLean,1,30,39,28
201302012418,2013020124,18,away,TRUE,REG,Barry Trotz,3,26,13,6
201302012452,2013020124,52,home,FALSE,REG,Claude Noel,1,39,23,6
201302051628,2013020516,28,away,TRUE,REG,Todd McLellan,4,27,11,8
201302051619,2013020516,19,home,FALSE,REG,Ken Hitchcock,2,22,21,8
201202059521,2012020595,21,away,TRUE,REG,Joe Sacco,4,28,31,6
201202059524,2012020595,24,home,FALSE,REG,Bruce Boudreau,1,22,20,4
20120202848,2012020284,8,away,TRUE,REG,Michel Therrien,5,40,27,2
201202028410,2012020284,10,home,FALSE,REG,Randy Carlyle,2,23,40,15
201302104021,2013021040,21,away,FALSE,OT,Patrick Roy,4,27,33,9
201302104052,2013021040,52,home,TRUE,OT,Paul Maurice,5,27,28,7
201202035316,2012020353,16,away,FALSE,REG,Joel Quenneville,2,33,12,20
201202035321,2012020353,21,home,TRUE,REG,Joe Sacco,6,31,21,6
20130202098,2013020209,8,away,FALSE,REG,Michel Therrien,1,30,25,14
201302020921,2013020209,21,home,TRUE,REG,Patrick Roy,4,31,27,16
201302045115,2013020451,15,away,TRUE,REG,Adam Oates,4,36,23,6
20130204513,2013020451,3,home,FALSE,REG,Alain Vigneault,1,31,22,6
201302059626,2013020596,26,away,FALSE,REG,Darryl Sutter,0,26,45,6
201302059616,2013020596,16,home,TRUE,REG,Joel Quenneville,1,30,30,4
20120203756,2012020375,6,away,TRUE,SO,Claude Julien,2,35,25,11
20120203759,2012020375,9,home,FALSE,SO,Paul MacLean,2,32,38,23
20120201014,2012020101,4,away,FALSE,REG,Peter Laviolette,2,31,26,25
201202010115,2012020101,15,home,TRUE,REG,Adam Oates,3,26,17,21
201302049612,2013020496,12,away,TRUE,REG,Kirk Muller,3,33,27,10
201302049627,2013020496,27,home,FALSE,REG,Dave Tippett,1,38,28,24
201302111852,2013021118,52,away,FALSE,REG,Paul Maurice,2,26,28,4
201302111826,2013021118,26,home,TRUE,REG,Darryl Sutter,4,29,40,6
201302052820,2013020528,20,away,FALSE,OT,Bob Hartley,2,22,23,8
201302052817,2013020528,17,home,TRUE,OT,Mike Babcock,3,38,29,10
201202066912,2012020669,12,away,TRUE,REG,Kirk Muller,3,28,17,9
201202066914,2012020669,14,home,FALSE,REG,Jon Cooper,2,37,25,13
201302040120,2013020401,20,away,TRUE,REG,Bob Hartley,2,20,26,23
201302040126,2013020401,26,home,FALSE,REG,Darryl Sutter,1,22,33,14
201302082913,2013020829,13,away,FALSE,REG,Peter Horachek,1,36,20,4
201302082929,2013020829,29,home,TRUE,REG,Todd Richards,4,30,27,8
201202026423,2012020264,23,away,FALSE,REG,Alain Vigneault,3,21,18,12
