filename,path,extension,size,mime_type,modified_date
hybrid2013.xlsx,DS104-Data-Wrangling-and-Visualization/Data/hybrid2013.xlsx,xlsx,11178,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
FakeNews.xlsx,DS104-Data-Wrangling-and-Visualization/Data/FakeNews.xlsx,xlsx,66686,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2018-08-01 07:16:08
PlaneFeatures.xlsx,DS104-Data-Wrangling-and-Visualization/Data/PlaneFeatures.xlsx,xlsx,7119728,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2018-07-25 17:02:00
energy.xlsx,DS104-Data-Wrangling-and-Visualization/Data/energy.xlsx,xlsx,11864,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-05 17:32:41
BorderCrossing.xlsx,DS104-Data-Wrangling-and-Visualization/Data/BorderCrossing.xlsx,xlsx,13478685,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
babies.xlsx,DS104-Data-Wrangling-and-Visualization/Data/babies.xlsx,xlsx,21574,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
judgesAspectsUnique.xlsx,DS104-Data-Wrangling-and-Visualization/Data/judgesAspectsUnique.xlsx,xlsx,29444,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2018-07-18 11:11:32
performances.xlsx,DS104-Data-Wrangling-and-Visualization/Data/performances.xlsx,xlsx,30341,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2018-07-18 19:03:18
cruise_ship.xlsx,DS104-Data-Wrangling-and-Visualization/Data/cruise_ship.xlsx,xlsx,18851,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
hybrid2012-13.xlsx,DS104-Data-Wrangling-and-Visualization/Data/hybrid2012-13.xlsx,xlsx,10001,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-09-20 18:07:11
FY2020FederalFleetReport.xlsx,DS104-Data-Wrangling-and-Visualization/Data/FY2020FederalFleetReport.xlsx,xlsx,274851,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:10:37
AccreditationData.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Accreditation/AccreditationData.xlsx,xlsx,3447713,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-01 09:49:00
FY2018-Federal_Fleet_Data_Set_8-14-2019.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2018-Federal_Fleet_Data_Set_8-14-2019.xlsx,xlsx,270986,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:15:59
FY2019-FederalFleetReportFinal.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2019-FederalFleetReportFinal.xlsx,xlsx,284547,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:15:46
FY2011-FFR_Tables_FINAL.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2011-FFR_Tables_FINAL.xlsx,xlsx,329533,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:17:21
FY2013-Federal_Fleet_Report.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2013-Federal_Fleet_Report.xlsx,xlsx,393269,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:48
FY2014-Federal_Fleet_Open_Data_Set.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2014-Federal_Fleet_Open_Data_Set.xlsx,xlsx,379522,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:40
FY2016-Federal_Fleet_Data.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2016-Federal_Fleet_Data.xlsx,xlsx,355378,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:18
FY2017-Federal_Fleet_Data1.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2017-Federal_Fleet_Data1.xlsx,xlsx,284382,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:09
FY2020-FederalFleetReport.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2020-FederalFleetReport.xlsx,xlsx,274851,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:10:37
FY2015-Federal_Fleet_Open_Data_Set_-_20160302.xlsx,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2015-Federal_Fleet_Open_Data_Set_-_20160302.xlsx,xlsx,1189475,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:31
ChiSquareTest.xlsx,DS101-Basic-Statistics/Workshops/Week-3/09-Be-There-Or-Be-Chi-Square/ChiSquareTest.xlsx,xlsx,24081,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
weights_ttests.xlsx,DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v2/weights_ttests.xlsx,xlsx,10922,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-01 19:35:07
Effect-Size-Worksheet.xlsx,DS101-Basic-Statistics/Workshops/Week-3/08.5-Effect-Size/Effect-Size-Worksheet.xlsx,xlsx,19440,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
prob-function.xlsx,DS101-Basic-Statistics/Workshops/Week-1/03-Introduction-to-Spreadsheets/prob-function.xlsx,xlsx,10737,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-12-13 17:39:35
DS101-L7-Hands-On-Helper.xlsx,DS101-Basic-Statistics/Examples/DS101-L7-Hands-On-Helper.xlsx,xlsx,291384,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2022-08-11 16:12:57
prob-function.xlsx,DS101-Basic-Statistics/Data/prob-function.xlsx,xlsx,10692,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-12-13 16:47:01
Effect-Size-Worksheet.xlsx,DS101-Basic-Statistics/Data/Effect-Size-Worksheet.xlsx,xlsx,19440,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
supermarket_sales.xlsx,DS101-Basic-Statistics/Data/supermarket_sales.xlsx,xlsx,121621,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-29 09:40:02
ChiSquareTest.xlsx,DS101-Basic-Statistics/Data/ChiSquareTest.xlsx,xlsx,24081,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-08 20:58:33
FY2018-Federal_Fleet_Data_Set_8-14-2019.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2018-Federal_Fleet_Data_Set_8-14-2019.xlsx,xlsx,270986,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:15:59
FY2019-FederalFleetReportFinal.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2019-FederalFleetReportFinal.xlsx,xlsx,284547,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:15:46
FY2011-FFR_Tables_FINAL.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2011-FFR_Tables_FINAL.xlsx,xlsx,329533,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:17:21
FY2013-Federal_Fleet_Report.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2013-Federal_Fleet_Report.xlsx,xlsx,393269,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:48
FY2014-Federal_Fleet_Open_Data_Set.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2014-Federal_Fleet_Open_Data_Set.xlsx,xlsx,379522,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:40
FY2016-Federal_Fleet_Data.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2016-Federal_Fleet_Data.xlsx,xlsx,355378,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:18
FY2017-Federal_Fleet_Data1.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2017-Federal_Fleet_Data1.xlsx,xlsx,284382,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:09
FY2020-FederalFleetReport.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2020-FederalFleetReport.xlsx,xlsx,274851,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:10:37
FY2015-Federal_Fleet_Open_Data_Set_-_20160302.xlsx,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2015-Federal_Fleet_Open_Data_Set_-_20160302.xlsx,xlsx,1189475,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-02 09:16:31
DATA.xlsx,DS110-Final-Project/Examples/Autism-Final-Project/Data/DATA.xlsx,xlsx,40427,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2023-04-14 21:38:15
store-sales.xlsx,DS110-Final-Project/Data/store-sales.xlsx,xlsx,125805,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-10-15 19:31:26
AccreditationData.xlsx,DS110-Final-Project/Data/DAPIPData/AccreditationData.xlsx,xlsx,3447713,application/vnd.openxmlformats-officedocument.spreadsheetml.sheet,2021-11-01 09:49:00
DSO102 L8 train_accidents.xls,DS102-Statistical-Programming-in-R/Data/DSO102 L8 train_accidents.xls,xls,663552,application/vnd.ms-excel,2021-07-14 14:59:32
FY2012-Federal_Fleet_Report.xls,DS104-Data-Wrangling-and-Visualization/Data/Federal-Fleet-Data/FY2012-Federal_Fleet_Report.xls,xls,531968,application/vnd.ms-excel,2021-11-02 09:16:57
TXtemperatures.xls,DS101-Basic-Statistics/Data/TXtemperatures.xls,xls,71168,application/vnd.ms-excel,2022-01-12 08:03:11
gdp2.xls,DS101-Basic-Statistics/Data/gdp2.xls,xls,318976,application/vnd.ms-excel,2021-11-29 13:27:39
FY2012-Federal_Fleet_Report.xls,DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data/FY2012-Federal_Fleet_Report.xls,xls,531968,application/vnd.ms-excel,2021-11-02 09:16:57
courses.txt,courses.txt,txt,282,text/plain,2022-07-11 15:57:08
Examples.txt,DS108-Databases/NoSQL/Examples/Examples.txt,txt,227,text/plain,2022-07-11 16:33:52
TODO.txt,DS108-Databases/NoSQL/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
TODO.txt,DS108-Databases/GraphDB/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS108-Databases/SQL/Workshops/Workshops.txt,txt,265,text/plain,2022-07-11 16:33:08
Examples.txt,DS108-Databases/SQL/Examples/Examples.txt,txt,358,text/plain,2022-07-17 18:42:38
TODO.txt,DS108-Databases/SQL/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS102-Statistical-Programming-in-R/Workshops/Workshops.txt,txt,335,text/plain,2022-07-11 16:07:24
spam.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/spam.info.txt,txt,6429,text/plain,2022-08-17 11:35:05
nci.label.txt,DS102-Statistical-Programming-in-R/Books/ESL/nci.label.txt,txt,820,text/plain,2022-08-17 11:19:33
phoneme.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/phoneme.info.txt,txt,1597,text/plain,2022-08-17 11:21:31
galaxy.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/galaxy.info.txt,txt,1356,text/plain,2022-08-17 11:20:04
nci.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/nci.info.txt,txt,1292,text/plain,2022-08-17 11:20:38
khan.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/khan.info.txt,txt,188,text/plain,2022-08-17 11:22:57
radsens.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/radsens.info.txt,txt,256,text/plain,2022-08-17 11:22:31
sachs.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/sachs.info.txt,txt,256,text/plain,2022-08-17 11:22:05
prostate.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/prostate.info.txt,txt,765,text/plain,2022-08-17 11:21:47
LAozone.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/LAozone.info.txt,txt,955,text/plain,2022-08-17 11:20:12
signatures.txt,DS102-Statistical-Programming-in-R/Books/ESL/signatures.txt,txt,203,text/plain,2022-08-17 11:23:36
waveform.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/waveform.info.txt,txt,200,text/plain,2022-08-17 11:36:14
ozone.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/ozone.info.txt,txt,409,text/plain,2022-08-17 11:21:22
zip.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/zip.info.txt,txt,1174,text/plain,2022-08-17 11:36:42
vowel.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/vowel.info.txt,txt,15974,text/plain,2022-08-17 11:35:55
countries.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/countries.info.txt,txt,98,text/plain,2022-08-17 11:19:55
marketing.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/marketing.info.txt,txt,3674,text/plain,2022-08-17 11:20:24
mixture.example.info.txt,DS102-Statistical-Programming-in-R/Books/ESL/mixture.example.info.txt,txt,1040,text/plain,2022-08-17 11:20:31
All-Labs.txt,DS102-Statistical-Programming-in-R/Books/ISLR/All-Labs.txt,txt,27909,text/plain,2022-08-17 14:39:35
Examples.txt,DS102-Statistical-Programming-in-R/Examples/Examples.txt,txt,1014,text/plain,2022-07-11 16:04:32
PB_r.txt,DS102-Statistical-Programming-in-R/Data/PB_r.txt,txt,687452,text/plain,2023-02-28 07:54:36
favorites.txt,DS102-Statistical-Programming-in-R/Data/favorites.txt,txt,102,text/plain,2022-05-29 07:59:21
TODO.txt,DS102-Statistical-Programming-in-R/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS105-Intermediate-Statistics/Workshops/Workshops.txt,txt,199,text/plain,2022-07-11 16:21:27
Examples.txt,DS105-Intermediate-Statistics/Examples/Examples.txt,txt,1293,text/plain,2022-07-11 16:19:54
TODO.txt,DS105-Intermediate-Statistics/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS109-Python/Workshops/Workshops.txt,txt,305,text/plain,2022-07-11 16:44:03
Examples.txt,DS109-Python/Examples/Examples.txt,txt,1080,text/plain,2022-07-11 16:36:34
flying_circus_cast.txt,DS109-Python/Examples/Python-Basics/scripts/flying_circus_cast.txt,txt,3543,text/plain,2020-06-17 22:35:00
flowers.txt,DS109-Python/Examples/Python-Basics/scripts/flowers.txt,txt,438,text/plain,2020-06-18 21:33:19
test.txt,DS109-Python/Examples/Python-Basics/scripts/test.txt,txt,9,text/plain,2020-06-17 18:49:48
words.txt,DS109-Python/Examples/Python-Basics/scripts/words.txt,txt,270,text/plain,2020-06-18 16:05:15
camelot.txt,DS109-Python/Examples/Python-Basics/scripts/camelot.txt,txt,65,text/plain,2020-06-17 22:30:22
gift_costs.txt,DS109-Python/Examples/Python-Basics/data/gift_costs.txt,txt,29089532,text/plain,2020-06-20 07:45:44
books_published_last_two_years.txt,DS109-Python/Examples/Python-Basics/data/books_published_last_two_years.txt,txt,193264,text/plain,2020-06-20 07:40:06
all_coding_books.txt,DS109-Python/Examples/Python-Basics/data/all_coding_books.txt,txt,257999,text/plain,2020-06-20 07:39:45
TODO.txt,DS109-Python/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS106-Machine-Learning/Modeling/Workshops/Workshops.txt,txt,74,text/plain,2022-07-11 16:25:20
Examples.txt,DS106-Machine-Learning/Modeling/Examples/Examples.txt,txt,998,text/plain,2022-07-11 16:24:34
TODO.txt,DS106-Machine-Learning/Modeling/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS106-Machine-Learning/ML/Workshops/Workshops.txt,txt,374,text/plain,2022-07-11 16:24:01
Examples.txt,DS106-Machine-Learning/ML/Examples/Examples.txt,txt,1179,text/plain,2022-07-11 16:22:34
TODO.txt,DS106-Machine-Learning/ML/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Week3.txt,DS103-Metrics-and-Data-Processing/Workshops/Week-3/Week3.txt,txt,83,text/plain,2022-07-11 16:10:42
Week2.txt,DS103-Metrics-and-Data-Processing/Workshops/Week-2/Week2.txt,txt,99,text/plain,2022-07-11 16:10:08
Week1.txt,DS103-Metrics-and-Data-Processing/Workshops/Week-1/Week1.txt,txt,96,text/plain,2022-07-11 16:09:22
Examples.txt,DS103-Metrics-and-Data-Processing/Examples/Examples.txt,txt,299,text/plain,2022-07-11 16:08:18
TODO.txt,DS103-Metrics-and-Data-Processing/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS104-Data-Wrangling-and-Visualization/Workshops/Workshops.txt,txt,515,text/plain,2022-07-11 16:13:28
Examples.txt,DS104-Data-Wrangling-and-Visualization/Examples/Examples.txt,txt,998,text/plain,2022-07-11 16:12:14
demoapikey.txt,DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/demoapikey.txt,txt,8,text/plain,2020-11-02 17:10:45
readme.txt,DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Scraping/policies/readme.txt,txt,7,text/plain,2020-11-05 11:39:04
datascience.txt,DS104-Data-Wrangling-and-Visualization/Examples/Team-Examples/Wordcloud/datascience.txt,txt,816,text/plain,2022-02-14 21:13:38
utf.txt,DS104-Data-Wrangling-and-Visualization/Data/utf.txt,txt,5,text/plain,2023-01-17 20:24:03
utf4.txt,DS104-Data-Wrangling-and-Visualization/Data/utf4.txt,txt,24,text/plain,2023-01-17 20:40:19
utf2.txt,DS104-Data-Wrangling-and-Visualization/Data/utf2.txt,txt,24,text/plain,2023-01-17 20:31:44
utf3.txt,DS104-Data-Wrangling-and-Visualization/Data/utf3.txt,txt,5,text/plain,2023-01-17 20:36:21
TODO.txt,DS104-Data-Wrangling-and-Visualization/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS101-Basic-Statistics/Workshops/Workshops.txt,txt,450,text/plain,2022-07-11 16:03:38
wreckit.txt,DS101-Basic-Statistics/Installation/Utilities/wreckit.txt,txt,117,text/plain,2022-06-23 08:04:12
Examples.txt,DS101-Basic-Statistics/Examples/Examples.txt,txt,696,text/plain,2022-07-11 16:02:07
untitled.txt,DS101-Basic-Statistics/Examples/untitled.txt,txt,0,text/plain,2022-06-29 18:40:34
pass_rates.txt,DS101-Basic-Statistics/Data/pass_rates.txt,txt,81,text/plain,2022-06-02 15:31:18
TODO.txt,DS101-Basic-Statistics/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
Workshops.txt,DS110-Final-Project/Workshops/Workshops.txt,txt,348,text/plain,2022-07-11 16:46:08
Examples.txt,DS110-Final-Project/Examples/Examples.txt,txt,456,text/plain,2022-07-11 16:45:17
TODO.txt,DS110-Final-Project/Rubric/TODO.txt,txt,35,text/plain,2022-03-11 12:13:34
marketing.data,DS102-Statistical-Programming-in-R/Books/ESL/marketing.data,data,254499,unknown,2022-08-17 11:18:58
phoneme.data,DS102-Statistical-Programming-in-R/Books/ESL/phoneme.data,data,11669221,unknown,2022-08-17 11:21:40
galaxy.data,DS102-Statistical-Programming-in-R/Books/ESL/galaxy.data,data,21386,unknown,2022-08-17 11:18:39
LAozone.data,DS102-Statistical-Programming-in-R/Books/ESL/LAozone.data,data,11418,unknown,2022-08-17 11:18:49
prostate.data,DS102-Statistical-Programming-in-R/Books/ESL/prostate.data,data,7130,unknown,2022-08-17 11:21:55
bone.data,DS102-Statistical-Programming-in-R/Books/ESL/bone.data,data,14122,unknown,2022-08-17 11:17:58
spam.data,DS102-Statistical-Programming-in-R/Books/ESL/spam.data,data,698341,unknown,2022-08-17 11:35:12
sachs.data,DS102-Statistical-Programming-in-R/Books/ESL/sachs.data,data,795148,unknown,2022-08-17 11:22:14
SAheart.data,DS102-Statistical-Programming-in-R/Books/ESL/SAheart.data,data,25106,unknown,2022-08-17 11:34:57
Auto.data,DS102-Statistical-Programming-in-R/Books/ISLR/Auto.data,data,30293,unknown,2022-08-17 14:40:58
Auto.data,DS105-Intermediate-Statistics/Examples/Team-Examples/ISLR2/Auto.data,data,30287,unknown,2021-03-15 20:06:53
Auto.data,DS109-Python/Books/ISLRv2-Code-Data/data/Auto.data,data,30293,unknown,2022-08-17 14:24:57
u.data,DS110-Final-Project/Data/ml-100k/u.data,data,1979173,unknown,2022-10-12 16:22:53
TA_TRANS_PP5_02010410_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/TA_TRANS_PP5_02010410_v1.1.xml,xml,4663,application/xml,2023-05-18 09:18:18
HR_TRANS_20210314_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210314_v1.1.xml,xml,5069,application/xml,2023-05-18 09:19:37
HR_TRANS_RETRO_20210214_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_RETRO_20210214_v1.1.xml,xml,2739,application/xml,2023-05-18 09:19:50
HR_TRANS_20210131_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210131_v1.1.xml,xml,135969,application/xml,2023-05-18 09:18:55
LES_PP2_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/LES_PP2_v1.1.xml,xml,183646,application/xml,2023-05-18 09:18:30
LES_PP3_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/LES_PP3_v1.1.xml,xml,182844,application/xml,2023-05-18 09:18:36
HR_TRANS_20210228_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210228_v1.1.xml,xml,17856,application/xml,2023-05-18 09:19:14
HR_TRANS_20210302_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210302_v1.1.xml,xml,2123,application/xml,2023-05-18 09:19:25
TA_TRANS_PP2_02010227_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/TA_TRANS_PP2_02010227_v1.1.xml,xml,97996,application/xml,2023-05-18 09:18:00
HR_DATA_PP1_20210131_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_DATA_PP1_20210131_v1.1.xml,xml,87668,application/xml,2023-05-18 09:17:12
TA_TRANS_PP1_02010213_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/TA_TRANS_PP1_02010213_v1.1.xml,xml,88719,application/xml,2023-05-18 09:17:53
HR_TRANS_20210313_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210313_v1.1.xml,xml,5105,application/xml,2023-05-18 09:19:31
LES_PP5_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/LES_PP5_v1.1.xml,xml,9096,application/xml,2023-05-18 09:18:49
LES_PP4_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/LES_PP4_v1.1.xml,xml,176157,application/xml,2023-05-18 09:18:42
HR_TRANS_20210301_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210301_v1.1.xml,xml,2252,application/xml,2023-05-18 09:19:20
HR_TRANS_20210214_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210214_v1.1.xml,xml,3996,application/xml,2023-05-18 09:19:01
LES_PP1_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/LES_PP1_v1.1.xml,xml,177796,application/xml,2023-05-18 09:18:24
TA_TRANS_PP3_02010313_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/TA_TRANS_PP3_02010313_v1.1.xml,xml,91055,application/xml,2023-05-18 09:18:06
HR_TRANS_20210221_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210221_v1.1.xml,xml,4069,application/xml,2023-05-18 09:19:08
HR_TRANS_20210328_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_TRANS_20210328_v1.1.xml,xml,5729,application/xml,2023-05-18 09:19:43
HR_DATA_PP2_20210221_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/HR_DATA_PP2_20210221_v1.1.xml,xml,3277,application/xml,2023-05-18 09:17:43
TA_TRANS_PP4_02010327_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/TA_TRANS_PP4_02010327_v1.1.xml,xml,85321,application/xml,2023-05-18 09:18:12
Pay_PP4_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Examples/Synthetic-Data-Generation/GDTS-Data/Pay_PP4_v1.1.xml,xml,2367,application/xml,2023-05-18 09:19:56
ManualCounts_AllRecords2020.xml,DS104-Data-Wrangling-and-Visualization/Data/ManualCounts_AllRecords2020.xml,xml,19468,application/xml,2021-09-07 14:02:34
TA_TRANS_PP5_02010410_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/TA_TRANS_PP5_02010410_v1.1.xml,xml,4663,application/xml,2023-05-18 09:18:18
HR_TRANS_20210314_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210314_v1.1.xml,xml,5069,application/xml,2023-05-18 09:19:37
HR_TRANS_RETRO_20210214_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_RETRO_20210214_v1.1.xml,xml,2739,application/xml,2023-05-18 09:19:50
HR_TRANS_20210131_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210131_v1.1.xml,xml,135969,application/xml,2023-05-18 09:18:55
LES_PP2_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/LES_PP2_v1.1.xml,xml,183646,application/xml,2023-05-18 09:18:30
LES_PP3_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/LES_PP3_v1.1.xml,xml,182844,application/xml,2023-05-18 09:18:36
HR_TRANS_20210228_v1.1.xml,DS104-Data-Wrangling-and-Visualization/Data/GDTS-Data/HR_TRANS_20210228_v1.1.xml,xml,17856,application/xml,2023-05-18 09:19:14
