notebook,vimeo_count,youtube_count
DS104-Data-Wrangling-and-Visualization/Examples/Diagramming/Diagrams.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Data-Cataloging/US-Government-Data-Catalogs.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Data-Cataloging/Data-Cataloging-Basics.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Pandas/Air-Quality.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Pandas/_Pandas.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Examples/Pandas/Titanic.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Quizzes/DS104-L8-Quizzes.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Quizzes/DS104-L6-Quizzes.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Quizzes/DS104-L5-Quizzes.ipynb,0,0
DS104-Data-Wrangling-and-Visualization/Quizzes/DS104-L1-2-3-4-7-Quizzes.ipynb,0,0
DS101-Basic-Statistics/DS101Questions.ipynb,0,0
DS101-Basic-Statistics/DS101L10-Skills-Mastery-Exam.ipynb,0,0
DS101-Basic-Statistics/DS101-L6-Statistical-Inference.ipynb,6,0
DS101-Basic-Statistics/DS101-L4-Common-Descriptive-Statistics.ipynb,6,0
DS101-Basic-Statistics/DS101-L3-Variable-Types.ipynb,7,0
DS101-Basic-Statistics/DS101-L2-Probability.ipynb,15,0
DS101-Basic-Statistics/DS101-L9-High-Level-Data-Exploration.ipynb,11,0
DS101-Basic-Statistics/DS101-L8-Other-Common-Distributions.ipynb,6,0
DS101-Basic-Statistics/DS101-L5-Normal-Distribution.ipynb,8,0
DS101-Basic-Statistics/DS101-L7-Uniform-Binomial-StudentT-F-Distribution.ipynb,10,0
DS101-Basic-Statistics/DS101-L1-Introduction-to-Data-Science.ipynb,8,0
DS101-Basic-Statistics/Orientation/5-Common-Codes.ipynb,0,0
DS101-Basic-Statistics/Orientation/2-Prepwork.ipynb,0,0
DS101-Basic-Statistics/Orientation/1-Orientation.ipynb,0,0
DS101-Basic-Statistics/Orientation/3-Importing-Saving-Files.ipynb,6,0
DS101-Basic-Statistics/Orientation/4-Helpers-Workshops.ipynb,0,0
DS101-Basic-Statistics/Orientation/Videos/Saving-Files-in-Jupyter-Lab-Python-and-R.ipynb,1,0
DS101-Basic-Statistics/Orientation/Videos/Saving-Google-Sheets.ipynb,1,0
DS101-Basic-Statistics/Orientation/Videos/Saving-Excel-Files.ipynb,1,0
DS101-Basic-Statistics/Orientation/Videos/Create-a-Help-Ticket.ipynb,1,0
DS101-Basic-Statistics/Orientation/Videos/Slack-Tips-and-Tricks.ipynb,1,0
DS101-Basic-Statistics/Orientation/Videos/Set-Slack-Notifications.ipynb,1,0
DS101-Basic-Statistics/Orientation/Videos/Taking-Screenshots-on-Mac.ipynb,1,0
DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v2/t-test-in-R.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v2/t-test-in-Python.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-3/Moving-from-Excel-to-Jupyter/Moving-from-Excel-to-Jupyter-with-Python-Pandas.ipynb,1,0
DS101-Basic-Statistics/Workshops/Week-3/08.1-t-tests-v1/t-test.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-3/08.5-Effect-Size/EffectSize.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-3/11-Final-Review/Basic-Statistics-Final-Review.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-2/06-Excel-at-Measures-of-Central-Tendency-and-Distribution/CentralTendency.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-2/05-z-tests/z-tests.ipynb,1,0
DS101-Basic-Statistics/Workshops/Week-2/08-Hypothesis-Testing/Statistical-hypothesis-testing.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/02-Study-Skills/Study-Skills.ipynb,1,0
DS101-Basic-Statistics/Workshops/Week-1/03-Introduction-to-Spreadsheets/Introduction-to-Spreadsheets.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/Basic-Probability.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/CLIs.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/MarkDown.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/Descriptive-Statistics.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/Hello-World.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/Zipping_Files.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/Hello-World-Notebook-Intro/TODOs.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/01-Welcome-to-Data-Science/Welcome-to-Data-Science.ipynb,0,0
DS101-Basic-Statistics/Workshops/Week-1/01-Welcome-to-Data-Science/Github-Basics.ipynb,1,0
DS101-Basic-Statistics/Workshops/Week-1/Simple-Statistics/Simple-Statistics.ipynb,0,0
DS101-Basic-Statistics/Errata/DS101-Change-Log.ipynb,0,0
DS101-Basic-Statistics/Errata/Change-Log-Workflow.ipynb,0,0
DS101-Basic-Statistics/Debugging/Debugging-Basics.ipynb,1,0
DS101-Basic-Statistics/Installation/Homebrew.ipynb,0,0
DS101-Basic-Statistics/Installation/Chocolatey.ipynb,1,0
DS101-Basic-Statistics/Installation/archive/Homebrew.ipynb,2,0
DS101-Basic-Statistics/Installation/Troubleshooting/Windows-Troubleshooting.ipynb,1,0
DS101-Basic-Statistics/Installation/Troubleshooting/Jupyter.ipynb,0,0
DS101-Basic-Statistics/Installation/Troubleshooting/Mac-Troubleshooting.ipynb,0,0
DS101-Basic-Statistics/Installation/Utilities/Package-Managers.ipynb,0,0
DS101-Basic-Statistics/Installation/Utilities/Check-R-Version.ipynb,0,0
DS101-Basic-Statistics/Installation/Utilities/RHEL-Package-Managers.ipynb,0,0
DS101-Basic-Statistics/Installation/Utilities/RHEL-System-Admin.ipynb,0,0
DS101-Basic-Statistics/Installation/Utilities/Bash.ipynb,0,0
DS101-Basic-Statistics/Installation/Utilities/File-Permissions.ipynb,0,0
DS101-Basic-Statistics/Examples/7-Jupyter-for-Mac.ipynb,0,0
DS101-Basic-Statistics/Examples/1-Github-Basics.ipynb,1,0
DS101-Basic-Statistics/Examples/Datetime.ipynb,0,0
DS101-Basic-Statistics/Examples/6-Print-Hello-Example.ipynb,0,0
DS101-Basic-Statistics/Examples/8-Statistical-Hypothesis-Testing.ipynb,0,0
DS101-Basic-Statistics/Examples/12-Tutorial-Jupyter-Notebooks.ipynb,0,0
DS101-Basic-Statistics/Examples/4-Latex-Basics.ipynb,0,0
DS101-Basic-Statistics/Examples/DS101L2-P2-Single-Event-Probability.ipynb,0,0
DS101-Basic-Statistics/Examples/Intro.ipynb,0,0
DS101-Basic-Statistics/Examples/DS101-L2-P3-Probability-Rules-1-and-2.ipynb,0,0
DS101-Basic-Statistics/Examples/2-Jupyter-Project.ipynb,1,1
DS101-Basic-Statistics/Examples/5-Path-Basics-on-MacOS.ipynb,0,0
DS101-Basic-Statistics/Examples/Mermaid.ipynb,0,0
DS101-Basic-Statistics/Examples/11-Jupyter-Kernels.ipynb,0,0
DS101-Basic-Statistics/Examples/0-Navigating-the-Companion-Notebook-Series.ipynb,1,0
DS101-Basic-Statistics/Examples/sqlite.ipynb,0,0
DS101-Basic-Statistics/Examples/Linux-Basics.ipynb,0,0
DS101-Basic-Statistics/Examples/Mito.ipynb,0,0
DS101-Basic-Statistics/Examples/10-Magics.ipynb,0,0
DS101-Basic-Statistics/Examples/zscore.ipynb,0,0
DS101-Basic-Statistics/Examples/Lorenz.ipynb,0,0
DS101-Basic-Statistics/Examples/Pass_Rates-R.ipynb,0,0
DS101-Basic-Statistics/Examples/3-Math-Basics.ipynb,0,0
DS101-Basic-Statistics/Examples/Probability.ipynb,0,0
DS101-Basic-Statistics/Examples/Pass_Rates-P.ipynb,0,0
DS101-Basic-Statistics/Examples/Mac-Terminal-Commands.ipynb,0,0
DS101-Basic-Statistics/Examples/Factorial.ipynb,0,0
DS101-Basic-Statistics/Examples/Combinatorics.ipynb,0,0
DS101-Basic-Statistics/Examples/9-Probability.ipynb,0,0
DS101-Basic-Statistics/Examples/DQ-IQR-Python.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Mia-examples/Mia.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/MM-examples/MMTest.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/Format-For-Questions.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/Python-for-loops.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/DS101L1Questions.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/DS101L1.ipynb,8,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/Absolute-And-Relative-Path.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/IJulia-Quick-Start-Example.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/Find-All-Links.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Matthew-examples/pyreadr-example-notebook.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Fieldsey-Example/Fierce-Fieldsey-Frackas.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Emily-examples/EmilyExample.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Emily-examples/Interactive-Dashboard.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Emily-examples/polynomial-regression.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Emily-examples/outlier-example .ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Emily-examples/Voila.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Emily-examples/samplettest.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/JB-examples/Example Notebook.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/JB-examples/DS101-L8.ipynb,0,1
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/pathcheck.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/BasicStatsL3Guide.ipynb,0,1
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/BasicStatsL6Guide.ipynb,0,1
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/BasicStatsL4Guide.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/BasicStatsL7Guide.ipynb,0,3
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/BasicStatsL2Guide.ipynb,0,0
DS101-Basic-Statistics/Examples/Team-Examples/Nolan/BasicStatsL5Guide.ipynb,0,0
DS101-Basic-Statistics/Rubric/DS101_Lesson7_Rubric.ipynb,0,0
DS110-Final-Project/DS110-L4-W4-Analyze-Data.ipynb,1,0
DS110-Final-Project/DS110-L1-W1-Project-Planning.ipynb,2,0
DS110-Final-Project/DS110-L2-W2-Data-Wrangling.ipynb,1,0
DS110-Final-Project/DS110-L3-W3-Exploratory-Analysis.ipynb,1,0
DS110-Final-Project/DS110-L5-W5-Data-Viz-and-Reporting.ipynb,1,0
DS110-Final-Project/DS110-L6-W6-Presentation.ipynb,1,0
DS110-Final-Project/Errata/DS110-Change-Log.ipynb,0,0
DS110-Final-Project/Interview/Interview-questions.ipynb,0,0
DS110-Final-Project/Examples/Hulu.ipynb,0,0
DS110-Final-Project/Examples/Example-Final-Project-Diamonds.ipynb,0,0
DS110-Final-Project/Examples/TOC-jupyter-page-template.ipynb,0,0
DS110-Final-Project/Examples/Example-Notebook-Diamonds.ipynb,0,0
DS110-Final-Project/Examples/Final-Project-Graphing-ExampleMia.ipynb,0,0
DS110-Final-Project/Examples/Guide-to-Plotting-Data.ipynb,0,0
DS110-Final-Project/Examples/Example-Notebook-Titanic.ipynb,0,0
DS110-Final-Project/Examples/tab-separated-example.ipynb,0,0
DS110-Final-Project/Examples/The-MovieLens-Dataset.ipynb,0,0
DS110-Final-Project/Examples/Store-Sales-Prediction-Matthew-Gerardino.ipynb,0,0
DS110-Final-Project/Examples/Fast-Data-Analysis-For-Final-Project-Python.ipynb,0,0
DS110-Final-Project/Examples/Example-Notebook-MPG.ipynb,1,0
DS110-Final-Project/Examples/Cosine-Similarity-Recommender.ipynb,0,0
DS110-Final-Project/Examples/Example-Final-Project-MPG.ipynb,0,0
DS110-Final-Project/Examples/Accreditation-Data-Analysis.ipynb,0,0
DS110-Final-Project/Examples/Steam-Games.ipynb,0,0
DS110-Final-Project/Examples/List-of-Student-Projects.ipynb,0,0
DS110-Final-Project/Examples/test.ipynb,0,0
DS110-Final-Project/Examples/Other-Examples/Air-Quality.ipynb,0,0
DS110-Final-Project/Examples/Other-Examples/Titanic.ipynb,0,0
DS110-Final-Project/Examples/Other-Examples/Data.ipynb,0,0
DS110-Final-Project/Examples/Team-Examples/Federal-Fleet-Project/Federal-Fleet-Data.ipynb,0,0
DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/Random-Forest.ipynb,0,0
DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/EDA-Graphs-Python.ipynb,0,0
DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/multiple-weather-stations-ML.ipynb,0,0
DS110-Final-Project/Examples/Team-Examples/White Christmas ML and Infographic/Supervised-ML-Python.ipynb,0,0
DS110-Final-Project/Examples/Avocado-Final-Project/Notebooks/Original-Student-Final-Project-Notebook.ipynb,0,0
DS110-Final-Project/Examples/Avocado-Final-Project/Notebooks/Latest-Student-Final-Project-Notebook-Avocados.ipynb,0,0
DS110-Final-Project/Examples/FBI Crime Stats/Crime-Study.ipynb,0,0
DS110-Final-Project/Examples/Autism-Final-Project/Notebooks/R-Analysis-Notebook.ipynb,0,0
DS110-Final-Project/Examples/Autism-Final-Project/Notebooks/Py-Analysis-Notebook.ipynb,0,0
DS110-Final-Project/Documents/Repo-Template/Notebooks/Air-Quality.ipynb,0,0
DS110-Final-Project/Documents/Repo-Template/Notebooks/Titanic.ipynb,0,0
DS110-Final-Project/Documents/Repo-Template/Notebooks/Data.ipynb,0,0
