,Date,AvgTemp,MaxTemp,MinTemp,Precip,SnowFall,SnowDepth,Month,Day,Year,month_name
5974,1964-05-10,,50.0,40.0,0.0,0.0,0.0,5,10,1964,May
5975,1964-05-11,,72.0,34.0,0.0,0.0,0.0,5,11,1964,May
5976,1964-05-12,,73.0,44.0,0.0,0.0,0.0,5,12,1964,May
5977,1964-05-13,,62.0,46.0,0.0,0.0,0.0,5,13,1964,May
5978,1964-05-14,,66.0,38.0,0.0,0.0,0.0,5,14,1964,May
5979,1964-05-15,,60.0,40.0,0.24,0.0,0.0,5,15,1964,May
5980,1964-05-16,,70.0,45.0,0.0,0.0,0.0,5,16,1964,May
5981,1964-05-17,,68.0,40.0,0.0,0.0,0.0,5,17,1964,May
5982,1964-05-18,,70.0,40.0,0.06,0.0,0.0,5,18,1964,May
5983,1964-05-19,,64.0,39.0,0.03,0.0,0.0,5,19,1964,May
5984,1964-05-20,,56.0,31.0,0.0,0.0,0.0,5,20,1964,May
5985,1964-05-21,,65.0,34.0,0.0,0.0,0.0,5,21,1964,May
5986,1964-05-22,,80.0,48.0,0.38,0.0,0.0,5,22,1964,May
5987,1964-05-23,,80.0,60.0,0.03,0.0,0.0,5,23,1964,May
5988,1964-05-24,,68.0,46.0,0.82,0.0,0.0,5,24,1964,May
5989,1964-05-25,,67.0,44.0,0.0,0.0,0.0,5,25,1964,May
5990,1964-05-26,,65.0,46.0,0.08,0.0,0.0,5,26,1964,May
5991,1964-05-27,,50.0,40.0,0.0,0.0,0.0,5,27,1964,May
5992,1964-05-28,,47.0,38.0,0.0,0.0,0.0,5,28,1964,May
5993,1964-05-29,,53.0,37.0,0.0,0.0,0.0,5,29,1964,May
5994,1964-05-30,,58.0,33.0,0.0,0.0,0.0,5,30,1964,May
5995,1964-05-31,,61.0,31.0,0.0,0.0,0.0,5,31,1964,May
5996,1964-06-01,,49.0,36.0,0.0,0.0,0.0,6,1,1964,June
5997,1964-06-02,,59.0,28.0,0.0,0.0,0.0,6,2,1964,June
5998,1964-06-03,,54.0,39.0,0.06,0.0,0.0,6,3,1964,June
5999,1964-06-04,,55.0,35.0,0.0,0.0,0.0,6,4,1964,June
6000,1964-06-05,,71.0,34.0,0.0,0.0,0.0,6,5,1964,June
6001,1964-06-06,,77.0,49.0,0.0,0.0,0.0,6,6,1964,June
6002,1964-06-07,,68.0,55.0,0.14,0.0,0.0,6,7,1964,June
6003,1964-06-08,,74.0,49.0,0.0,0.0,0.0,6,8,1964,June
6004,1964-06-09,,83.0,55.0,0.17,0.0,0.0,6,9,1964,June
6005,1964-06-10,,57.0,43.0,0.36,0.0,0.0,6,10,1964,June
6006,1964-06-11,,69.0,37.0,0.0,0.0,0.0,6,11,1964,June
6007,1964-06-12,,57.0,48.0,0.01,0.0,0.0,6,12,1964,June
6008,1964-06-13,,69.0,51.0,0.0,0.0,0.0,6,13,1964,June
6009,1964-06-14,,73.0,43.0,0.0,0.0,0.0,6,14,1964,June
6010,1964-06-15,,59.0,43.0,0.22,0.0,0.0,6,15,1964,June
6011,1964-06-16,,56.0,39.0,0.0,0.0,0.0,6,16,1964,June
6012,1964-06-17,,68.0,38.0,0.03,0.0,0.0,6,17,1964,June
6013,1964-06-18,,65.0,50.0,0.22,0.0,0.0,6,18,1964,June
6014,1964-06-19,,83.0,61.0,0.0,0.0,0.0,6,19,1964,June
6015,1964-06-20,,61.0,45.0,0.0,0.0,0.0,6,20,1964,June
6016,1964-06-21,,70.0,47.0,0.45,0.0,0.0,6,21,1964,June
6017,1964-06-22,,76.0,48.0,0.0,0.0,0.0,6,22,1964,June
6018,1964-06-23,,79.0,59.0,0.0,0.0,0.0,6,23,1964,June
6019,1964-06-24,,59.0,42.0,0.0,0.0,0.0,6,24,1964,June
6020,1964-06-25,,70.0,36.0,0.03,0.0,0.0,6,25,1964,June
6021,1964-06-26,,76.0,48.0,0.45,0.0,0.0,6,26,1964,June
6022,1964-06-27,,79.0,46.0,0.0,0.0,0.0,6,27,1964,June
6023,1964-06-28,,88.0,55.0,0.0,0.0,0.0,6,28,1964,June
6024,1964-06-29,,89.0,59.0,0.0,0.0,0.0,6,29,1964,June
6025,1964-06-30,,83.0,61.0,0.0,0.0,0.0,6,30,1964,June
6026,1964-07-01,,84.0,55.0,0.0,0.0,0.0,7,1,1964,July
6027,1964-07-02,,77.0,58.0,0.62,0.0,0.0,7,2,1964,July
6028,1964-07-03,,63.0,51.0,0.0,0.0,0.0,7,3,1964,July
6029,1964-07-04,,68.0,46.0,0.0,0.0,0.0,7,4,1964,July
6030,1964-07-05,,77.0,45.0,0.0,0.0,0.0,7,5,1964,July
6031,1964-07-06,,77.0,49.0,0.0,0.0,0.0,7,6,1964,July
6032,1964-07-07,,77.0,59.0,0.0,0.0,0.0,7,7,1964,July
6033,1964-07-08,,85.0,55.0,0.0,0.0,0.0,7,8,1964,July
6034,1964-07-09,,83.0,57.0,0.0,0.0,0.0,7,9,1964,July
6035,1964-07-10,,79.0,55.0,0.0,0.0,0.0,7,10,1964,July
6036,1964-07-11,,74.0,55.0,0.01,0.0,0.0,7,11,1964,July
6037,1964-07-12,,68.0,53.0,0.0,0.0,0.0,7,12,1964,July
6038,1964-07-13,,68.0,58.0,0.47,0.0,0.0,7,13,1964,July
6039,1964-07-14,,68.0,56.0,0.04,0.0,0.0,7,14,1964,July
6040,1964-07-15,,79.0,54.0,0.0,0.0,0.0,7,15,1964,July
6041,1964-07-16,,85.0,57.0,0.0,0.0,0.0,7,16,1964,July
6042,1964-07-17,,84.0,65.0,0.16,0.0,0.0,7,17,1964,July
6043,1964-07-18,,85.0,61.0,0.0,0.0,0.0,7,18,1964,July
6044,1964-07-19,,83.0,59.0,0.0,0.0,0.0,7,19,1964,July
6045,1964-07-20,,83.0,61.0,0.29,0.0,0.0,7,20,1964,July
6046,1964-07-21,,82.0,60.0,0.06,0.0,0.0,7,21,1964,July
6047,1964-07-22,,83.0,55.0,0.0,0.0,0.0,7,22,1964,July
6048,1964-07-23,,87.0,60.0,0.0,0.0,0.0,7,23,1964,July
6049,1964-07-24,,87.0,59.0,0.01,0.0,0.0,7,24,1964,July
6050,1964-07-25,,80.0,60.0,0.2,0.0,0.0,7,25,1964,July
6051,1964-07-26,,77.0,58.0,0.02,0.0,0.0,7,26,1964,July
6052,1964-07-27,,76.0,51.0,0.0,0.0,0.0,7,27,1964,July
6053,1964-07-28,,81.0,59.0,0.04,0.0,0.0,7,28,1964,July
6054,1964-07-29,,64.0,52.0,0.0,0.0,0.0,7,29,1964,July
6055,1964-07-30,,69.0,45.0,0.0,0.0,0.0,7,30,1964,July
6056,1964-07-31,,75.0,47.0,0.0,0.0,0.0,7,31,1964,July
6057,1964-08-01,,68.0,59.0,1.17,0.0,0.0,8,1,1964,August
6058,1964-08-02,,71.0,64.0,0.39,0.0,0.0,8,2,1964,August
6059,1964-08-03,,67.0,58.0,0.01,0.0,0.0,8,3,1964,August
6060,1964-08-04,,77.0,56.0,0.0,0.0,0.0,8,4,1964,August
6061,1964-08-05,,66.0,49.0,0.0,0.0,0.0,8,5,1964,August
6062,1964-08-06,,74.0,49.0,0.0,0.0,0.0,8,6,1964,August
6063,1964-08-07,,74.0,55.0,0.04,0.0,0.0,8,7,1964,August
6064,1964-08-08,,57.0,49.0,0.06,0.0,0.0,8,8,1964,August
6065,1964-08-09,,63.0,45.0,0.0,0.0,0.0,8,9,1964,August
6066,1964-08-10,,65.0,51.0,0.1,0.0,0.0,8,10,1964,August
6067,1964-08-11,,69.0,53.0,0.32,0.0,0.0,8,11,1964,August
6068,1964-08-12,,54.0,48.0,0.02,0.0,0.0,8,12,1964,August
6069,1964-08-13,,59.0,47.0,0.01,0.0,0.0,8,13,1964,August
6070,1964-08-14,,65.0,50.0,0.0,0.0,0.0,8,14,1964,August
6071,1964-08-15,,71.0,48.0,0.0,0.0,0.0,8,15,1964,August
6072,1964-08-16,,65.0,53.0,0.48,0.0,0.0,8,16,1964,August
6073,1964-08-17,,63.0,52.0,0.0,0.0,0.0,8,17,1964,August
6074,1964-08-18,,65.0,52.0,0.0,0.0,0.0,8,18,1964,August
6075,1964-08-19,,64.0,49.0,0.0,0.0,0.0,8,19,1964,August
6076,1964-08-20,,66.0,49.0,0.0,0.0,0.0,8,20,1964,August
6077,1964-08-21,,60.0,47.0,0.09,0.0,0.0,8,21,1964,August
6078,1964-08-22,,60.0,53.0,0.01,0.0,0.0,8,22,1964,August
6079,1964-08-23,,64.0,50.0,0.24,0.0,0.0,8,23,1964,August
6080,1964-08-24,,72.0,49.0,0.1,0.0,0.0,8,24,1964,August
6081,1964-08-25,,63.0,53.0,0.29,0.0,0.0,8,25,1964,August
6082,1964-08-26,,69.0,44.0,0.0,0.0,0.0,8,26,1964,August
6083,1964-08-27,,75.0,46.0,0.0,0.0,0.0,8,27,1964,August
6084,1964-08-28,,75.0,60.0,0.31,0.0,0.0,8,28,1964,August
6085,1964-08-29,,77.0,57.0,0.0,0.0,0.0,8,29,1964,August
6086,1964-08-30,,79.0,57.0,0.0,0.0,0.0,8,30,1964,August
6087,1964-08-31,,60.0,53.0,0.0,0.0,0.0,8,31,1964,August
6088,1964-09-01,,69.0,42.0,0.0,0.0,0.0,9,1,1964,September
6089,1964-09-02,,72.0,53.0,0.0,0.0,0.0,9,2,1964,September
6090,1964-09-03,,77.0,57.0,0.57,0.0,0.0,9,3,1964,September
6091,1964-09-04,,71.0,58.0,0.0,0.0,0.0,9,4,1964,September
6092,1964-09-05,,59.0,45.0,0.01,0.0,0.0,9,5,1964,September
6093,1964-09-06,,72.0,46.0,0.0,0.0,0.0,9,6,1964,September
6094,1964-09-07,,69.0,53.0,0.56,0.0,0.0,9,7,1964,September
6095,1964-09-08,,70.0,62.0,0.13,0.0,0.0,9,8,1964,September
6096,1964-09-09,,66.0,58.0,0.0,0.0,0.0,9,9,1964,September
6097,1964-09-10,,69.0,55.0,0.49,0.0,0.0,9,10,1964,September
6098,1964-09-11,,55.0,39.0,0.0,0.0,0.0,9,11,1964,September
6099,1964-09-12,,58.0,32.0,0.0,0.0,0.0,9,12,1964,September
6100,1964-09-13,,68.0,42.0,0.0,0.0,0.0,9,13,1964,September
6101,1964-09-14,,57.0,38.0,0.01,0.0,0.0,9,14,1964,September
6102,1964-09-15,,50.0,32.0,0.0,0.0,0.0,9,15,1964,September
6103,1964-09-16,,57.0,29.0,0.0,0.0,0.0,9,16,1964,September
6104,1964-09-17,,67.0,50.0,0.0,0.0,0.0,9,17,1964,September
6105,1964-09-18,,68.0,49.0,0.0,0.0,0.0,9,18,1964,September
6106,1964-09-19,,62.0,53.0,0.0,0.0,0.0,9,19,1964,September
6107,1964-09-20,,60.0,52.0,0.09,0.0,0.0,9,20,1964,September
6108,1964-09-21,,67.0,59.0,0.41,0.0,0.0,9,21,1964,September
6109,1964-09-22,,62.0,46.0,0.04,0.0,0.0,9,22,1964,September
6110,1964-09-23,,60.0,44.0,0.67,0.0,0.0,9,23,1964,September
6111,1964-09-24,,54.0,44.0,0.01,0.0,0.0,9,24,1964,September
6112,1964-09-25,,58.0,40.0,0.0,0.0,0.0,9,25,1964,September
6113,1964-09-26,,60.0,42.0,0.51,0.0,0.0,9,26,1964,September
6114,1964-09-27,,61.0,39.0,0.16,0.1,0.0,9,27,1964,September
6115,1964-09-28,,54.0,30.0,0.0,0.0,0.0,9,28,1964,September
6116,1964-09-29,,56.0,36.0,0.04,0.0,0.0,9,29,1964,September
6117,1964-09-30,,49.0,32.0,0.0,0.0,0.0,9,30,1964,September
6118,1964-10-01,,66.0,41.0,0.0,0.0,0.0,10,1,1964,October
6119,1964-10-02,,60.0,49.0,0.33,0.0,0.0,10,2,1964,October
6120,1964-10-03,,64.0,37.0,0.0,0.0,0.0,10,3,1964,October
6121,1964-10-04,,50.0,33.0,0.05,0.3,0.0,10,4,1964,October
6122,1964-10-05,,47.0,31.0,0.18,1.0,0.0,10,5,1964,October
6123,1964-10-06,,39.0,24.0,0.0,0.0,0.0,10,6,1964,October
6124,1964-10-07,,46.0,26.0,0.11,0.0,0.0,10,7,1964,October
6125,1964-10-08,,47.0,40.0,0.89,0.0,0.0,10,8,1964,October
6126,1964-10-09,,40.0,30.0,0.22,0.8,0.0,10,9,1964,October
6127,1964-10-10,,40.0,26.0,0.0,0.0,0.0,10,10,1964,October
6128,1964-10-11,,51.0,25.0,0.0,0.0,0.0,10,11,1964,October
6129,1964-10-12,,52.0,40.0,0.07,0.0,0.0,10,12,1964,October
6130,1964-10-13,,55.0,38.0,0.0,0.0,0.0,10,13,1964,October
6131,1964-10-14,,69.0,42.0,0.0,0.0,0.0,10,14,1964,October
6132,1964-10-15,,70.0,39.0,0.0,0.0,0.0,10,15,1964,October
6133,1964-10-16,,71.0,42.0,0.0,0.0,0.0,10,16,1964,October
6134,1964-10-17,,70.0,45.0,0.0,0.0,0.0,10,17,1964,October
6135,1964-10-18,,52.0,37.0,0.04,0.0,0.0,10,18,1964,October
6136,1964-10-19,,42.0,30.0,0.42,1.4,0.0,10,19,1964,October
6137,1964-10-20,,39.0,30.0,0.15,1.7,2.0,10,20,1964,October
6138,1964-10-21,,43.0,36.0,0.31,0.0,0.0,10,21,1964,October
6139,1964-10-22,,41.0,33.0,0.0,0.0,0.0,10,22,1964,October
6140,1964-10-23,,42.0,25.0,0.0,0.0,0.0,10,23,1964,October
6141,1964-10-24,,54.0,31.0,0.0,0.0,0.0,10,24,1964,October
6142,1964-10-25,,66.0,35.0,0.0,0.0,0.0,10,25,1964,October
6143,1964-10-26,,68.0,47.0,0.0,0.0,0.0,10,26,1964,October
6144,1964-10-27,,65.0,43.0,0.02,0.0,0.0,10,27,1964,October
6145,1964-10-28,,53.0,39.0,0.0,0.0,0.0,10,28,1964,October
6146,1964-10-29,,41.0,29.0,0.0,0.0,0.0,10,29,1964,October
6147,1964-10-30,,49.0,30.0,0.0,0.0,0.0,10,30,1964,October
6148,1964-10-31,,50.0,30.0,0.0,0.0,0.0,10,31,1964,October
6149,1964-11-01,,55.0,38.0,0.0,0.0,0.0,11,1,1964,November
6150,1964-11-02,,56.0,46.0,0.0,0.0,0.0,11,2,1964,November
6151,1964-11-03,,56.0,48.0,0.0,0.0,0.0,11,3,1964,November
6152,1964-11-04,,63.0,46.0,0.19,0.0,0.0,11,4,1964,November
6153,1964-11-05,,46.0,39.0,0.0,0.0,0.0,11,5,1964,November
6154,1964-11-06,,49.0,30.0,0.0,0.0,0.0,11,6,1964,November
6155,1964-11-07,,54.0,32.0,0.0,0.0,0.0,11,7,1964,November
6156,1964-11-08,,58.0,40.0,0.0,0.0,0.0,11,8,1964,November
6157,1964-11-09,,47.0,41.0,0.15,0.0,0.0,11,9,1964,November
6158,1964-11-10,,47.0,36.0,0.0,0.0,0.0,11,10,1964,November
6159,1964-11-11,,46.0,38.0,0.4,0.0,0.0,11,11,1964,November
6160,1964-11-12,,61.0,42.0,0.32,0.0,0.0,11,12,1964,November
6161,1964-11-13,,43.0,34.0,0.04,0.2,0.0,11,13,1964,November
6162,1964-11-14,,43.0,34.0,0.02,0.0,0.0,11,14,1964,November
6163,1964-11-15,,43.0,37.0,0.71,0.0,0.0,11,15,1964,November
6164,1964-11-16,,43.0,34.0,0.07,0.7,0.0,11,16,1964,November
6165,1964-11-17,,42.0,29.0,0.03,0.3,0.0,11,17,1964,November
6166,1964-11-18,,34.0,24.0,0.08,1.0,0.0,11,18,1964,November
6167,1964-11-19,,28.0,22.0,0.14,2.1,1.0,11,19,1964,November
6168,1964-11-20,,24.0,15.0,0.06,0.9,4.0,11,20,1964,November
6169,1964-11-21,,21.0,11.0,0.47,8.4,3.0,11,21,1964,November
6170,1964-11-22,,29.0,1.0,0.05,1.2,12.0,11,22,1964,November
6171,1964-11-23,,34.0,17.0,0.0,0.0,11.0,11,23,1964,November
6172,1964-11-24,,39.0,13.0,0.0,0.0,7.0,11,24,1964,November
6173,1964-11-25,,46.0,34.0,0.0,0.0,5.0,11,25,1964,November
6174,1964-11-26,,38.0,16.0,0.02,0.0,2.0,11,26,1964,November
6175,1964-11-27,,30.0,14.0,0.07,0.5,0.0,11,27,1964,November
6176,1964-11-28,,41.0,29.0,1.35,1.4,1.0,11,28,1964,November
6177,1964-11-29,,29.0,8.0,0.15,2.0,2.0,11,29,1964,November
6178,1964-11-30,,9.0,-3.0,0.0,0.0,2.0,11,30,1964,November
6179,1964-12-01,,17.0,-2.0,0.01,0.1,2.0,12,1,1964,December
6180,1964-12-02,,25.0,,0.04,2.1,4.0,12,2,1964,December
6181,1964-12-03,,10.0,-9.0,0.0,0.0,3.0,12,3,1964,December
6182,1964-12-04,,11.0,-2.0,0.0,0.0,2.0,12,4,1964,December
6183,1964-12-05,,17.0,,0.0,0.0,2.0,12,5,1964,December
6184,1964-12-06,,21.0,-6.0,0.04,0.8,2.0,12,6,1964,December
6185,1964-12-07,,24.0,14.0,0.18,3.4,4.0,12,7,1964,December
6186,1964-12-08,,20.0,6.0,0.0,0.0,6.0,12,8,1964,December
6187,1964-12-09,,31.0,8.0,0.0,0.0,6.0,12,9,1964,December
6188,1964-12-10,,34.0,23.0,0.01,0.0,5.0,12,10,1964,December
6189,1964-12-11,,40.0,34.0,0.36,0.2,2.0,12,11,1964,December
6190,1964-12-12,,36.0,35.0,0.05,0.0,1.0,12,12,1964,December
6191,1964-12-13,,35.0,17.0,0.26,2.1,2.0,12,13,1964,December
6192,1964-12-14,,24.0,12.0,0.48,8.7,4.0,12,14,1964,December
6193,1964-12-15,,12.0,-2.0,0.0,0.0,10.0,12,15,1964,December
6194,1964-12-16,,34.0,12.0,0.12,1.2,10.0,12,16,1964,December
6195,1964-12-17,,25.0,-1.0,0.08,0.8,11.0,12,17,1964,December
6196,1964-12-18,,18.0,-7.0,0.0,0.0,10.0,12,18,1964,December
6197,1964-12-19,,21.0,5.0,0.05,0.5,9.0,12,19,1964,December
6198,1964-12-20,,24.0,13.0,0.03,0.3,10.0,12,20,1964,December
6199,1964-12-21,,31.0,13.0,0.04,0.4,9.0,12,21,1964,December
6200,1964-12-22,,28.0,19.0,0.18,2.3,8.0,12,22,1964,December
6201,1964-12-23,,24.0,20.0,0.62,8.5,12.0,12,23,1964,December
6202,1964-12-24,,31.0,21.0,0.05,0.6,19.0,12,24,1964,December
6203,1964-12-25,,29.0,21.0,0.01,0.2,16.0,12,25,1964,December
6204,1964-12-26,,26.0,20.0,0.22,3.6,16.0,12,26,1964,December
6205,1964-12-27,,20.0,-2.0,0.0,0.0,18.0,12,27,1964,December
6206,1964-12-28,,9.0,-4.0,0.0,0.0,17.0,12,28,1964,December
6207,1964-12-29,,32.0,8.0,0.25,2.0,17.0,12,29,1964,December
6208,1964-12-30,,34.0,28.0,0.09,0.7,17.0,12,30,1964,December
6209,1964-12-31,,29.0,17.0,0.01,0.1,18.0,12,31,1964,December
6210,1965-01-01,,24.0,16.0,0.0,0.0,17.0,1,1,1965,January
6211,1965-01-02,,27.0,20.0,0.22,2.8,18.0,1,2,1965,January
6212,1965-01-03,,30.0,15.0,0.0,0.0,18.0,1,3,1965,January
6213,1965-01-04,,35.0,19.0,0.0,0.0,17.0,1,4,1965,January
6214,1965-01-05,,35.0,25.0,0.0,0.0,16.0,1,5,1965,January
6215,1965-01-06,,33.0,19.0,0.0,0.0,15.0,1,6,1965,January
6216,1965-01-07,,35.0,25.0,0.03,0.0,14.0,1,7,1965,January
6217,1965-01-08,,36.0,17.0,0.38,1.0,13.0,1,8,1965,January
6218,1965-01-09,,17.0,6.0,0.36,4.8,15.0,1,9,1965,January
6219,1965-01-10,,16.0,,0.01,0.2,18.0,1,10,1965,January
6220,1965-01-11,,19.0,3.0,0.13,2.7,17.0,1,11,1965,January
6221,1965-01-12,,16.0,2.0,0.22,3.2,22.0,1,12,1965,January
6222,1965-01-13,,10.0,-14.0,0.05,1.1,21.0,1,13,1965,January
6223,1965-01-14,,-9.0,-27.0,0.0,0.0,22.0,1,14,1965,January
6224,1965-01-15,,8.0,-10.0,0.0,0.0,21.0,1,15,1965,January
6225,1965-01-16,,-2.0,-17.0,0.0,0.0,20.0,1,16,1965,January
6226,1965-01-17,,20.0,-13.0,0.24,5.1,19.0,1,17,1965,January
6227,1965-01-18,,5.0,-7.0,0.0,0.0,24.0,1,18,1965,January
6228,1965-01-19,,22.0,-7.0,0.1,1.6,22.0,1,19,1965,January
6229,1965-01-20,,21.0,9.0,0.03,0.8,24.0,1,20,1965,January
6230,1965-01-21,,36.0,5.0,0.0,0.0,24.0,1,21,1965,January
6231,1965-01-22,,31.0,2.0,0.0,0.0,22.0,1,22,1965,January
6232,1965-01-23,,13.0,-1.0,0.01,0.1,20.0,1,23,1965,January
6233,1965-01-24,,25.0,12.0,0.19,2.1,20.0,1,24,1965,January
6234,1965-01-25,,29.0,22.0,0.03,0.5,21.0,1,25,1965,January
6235,1965-01-26,,29.0,20.0,0.14,1.8,21.0,1,26,1965,January
6236,1965-01-27,,20.0,5.0,0.06,0.7,23.0,1,27,1965,January
6237,1965-01-28,,10.0,-5.0,0.47,7.8,26.0,1,28,1965,January
6238,1965-01-29,,3.0,-23.0,0.01,0.2,30.0,1,29,1965,January
6239,1965-01-30,,22.0,-3.0,0.18,5.7,26.0,1,30,1965,January
6240,1965-01-31,,17.0,-3.0,0.0,0.1,32.0,1,31,1965,January
6241,1965-02-01,,23.0,7.0,0.1,1.9,30.0,2,1,1965,February
6242,1965-02-02,,9.0,-8.0,0.0,0.0,29.0,2,2,1965,February
6243,1965-02-03,,9.0,-1.0,0.2,3.0,27.0,2,3,1965,February
6244,1965-02-04,,8.0,-9.0,0.01,0.2,28.0,2,4,1965,February
6245,1965-02-05,,21.0,3.0,0.28,4.5,29.0,2,5,1965,February
6246,1965-02-06,,29.0,16.0,0.0,0.0,30.0,2,6,1965,February
6247,1965-02-07,,41.0,29.0,0.13,0.0,27.0,2,7,1965,February
6248,1965-02-08,,29.0,8.0,0.01,0.2,23.0,2,8,1965,February
6249,1965-02-09,,24.0,5.0,0.01,0.0,23.0,2,9,1965,February
6250,1965-02-10,,40.0,23.0,0.31,0.3,22.0,2,10,1965,February
6251,1965-02-11,,29.0,24.0,0.0,0.2,21.0,2,11,1965,February
6252,1965-02-12,,25.0,-1.0,0.3,7.8,24.0,2,12,1965,February
6253,1965-02-13,,10.0,-13.0,0.0,0.0,29.0,2,13,1965,February
6254,1965-02-14,,29.0,-2.0,0.05,1.2,26.0,2,14,1965,February
6255,1965-02-15,,34.0,17.0,0.16,2.1,26.0,2,15,1965,February
6256,1965-02-16,,18.0,6.0,0.0,0.0,28.0,2,16,1965,February
6257,1965-02-17,,32.0,9.0,0.14,1.9,26.0,2,17,1965,February
6258,1965-02-18,,17.0,4.0,0.01,0.3,27.0,2,18,1965,February
6259,1965-02-19,,6.0,-10.0,0.0,0.0,24.0,2,19,1965,February
6260,1965-02-20,,26.0,2.0,0.18,2.6,25.0,2,20,1965,February
6261,1965-02-21,,27.0,-2.0,0.05,0.6,27.0,2,21,1965,February
6262,1965-02-22,,1.0,-6.0,0.36,5.8,30.0,2,22,1965,February
6263,1965-02-23,,12.0,-7.0,0.0,0.0,33.0,2,23,1965,February
6264,1965-02-24,,16.0,1.0,0.0,0.0,29.0,2,24,1965,February
6265,1965-02-25,,15.0,6.0,0.0,0.0,27.0,2,25,1965,February
6266,1965-02-26,,12.0,1.0,0.0,0.0,27.0,2,26,1965,February
6267,1965-02-27,,27.0,9.0,0.02,0.3,27.0,2,27,1965,February
6268,1965-02-28,,27.0,13.0,0.0,0.0,25.0,2,28,1965,February
6269,1965-03-01,,34.0,18.0,0.0,0.0,24.0,3,1,1965,March
6270,1965-03-02,,39.0,20.0,0.0,0.0,23.0,3,2,1965,March
6271,1965-03-03,,42.0,29.0,0.0,0.0,21.0,3,3,1965,March
6272,1965-03-04,,45.0,35.0,0.0,0.0,20.0,3,4,1965,March
6273,1965-03-05,,46.0,33.0,0.0,0.0,16.0,3,5,1965,March
6274,1965-03-06,,34.0,29.0,0.0,0.0,14.0,3,6,1965,March
6275,1965-03-07,,36.0,18.0,0.0,0.0,13.0,3,7,1965,March
6276,1965-03-08,,40.0,11.0,0.0,0.0,13.0,3,8,1965,March
6277,1965-03-09,,32.0,19.0,0.05,0.6,13.0,3,9,1965,March
6278,1965-03-10,,23.0,10.0,0.0,0.0,13.0,3,10,1965,March
6279,1965-03-11,,32.0,8.0,0.0,0.0,12.0,3,11,1965,March
6280,1965-03-12,,34.0,9.0,0.0,0.0,10.0,3,12,1965,March
6281,1965-03-13,,37.0,9.0,0.0,0.0,8.0,3,13,1965,March
6282,1965-03-14,,35.0,21.0,0.04,0.5,7.0,3,14,1965,March
6283,1965-03-15,,36.0,17.0,0.06,1.1,7.0,3,15,1965,March
6284,1965-03-16,,32.0,25.0,0.14,2.5,7.0,3,16,1965,March
6285,1965-03-17,,31.0,22.0,0.09,3.5,8.0,3,17,1965,March
6286,1965-03-18,,29.0,14.0,0.18,2.7,12.0,3,18,1965,March
6287,1965-03-19,,15.0,7.0,0.08,2.3,12.0,3,19,1965,March
6288,1965-03-20,,20.0,-1.0,0.04,0.7,13.0,3,20,1965,March
6289,1965-03-21,,21.0,-7.0,0.0,0.1,12.0,3,21,1965,March
6290,1965-03-22,,22.0,-1.0,0.04,0.9,11.0,3,22,1965,March
6291,1965-03-23,,21.0,2.0,0.0,0.0,12.0,3,23,1965,March
6292,1965-03-24,,17.0,-2.0,0.0,0.0,11.0,3,24,1965,March
6293,1965-03-25,,21.0,,0.0,0.0,10.0,3,25,1965,March
6294,1965-03-26,,26.0,6.0,0.0,0.0,9.0,3,26,1965,March
6295,1965-03-27,,30.0,8.0,0.05,0.7,9.0,3,27,1965,March
6296,1965-03-28,,32.0,14.0,0.05,0.9,10.0,3,28,1965,March
6297,1965-03-29,,34.0,21.0,0.11,2.4,11.0,3,29,1965,March
6298,1965-03-30,,32.0,12.0,0.0,0.0,12.0,3,30,1965,March
6299,1965-03-31,,38.0,7.0,0.0,0.0,10.0,3,31,1965,March
6300,1965-04-01,,33.0,25.0,0.11,1.1,10.0,4,1,1965,April
6301,1965-04-02,,37.0,13.0,0.0,0.0,10.0,4,2,1965,April
6302,1965-04-03,,40.0,13.0,0.0,0.0,8.0,4,3,1965,April
6303,1965-04-04,,43.0,16.0,0.0,0.0,6.0,4,4,1965,April
6304,1965-04-05,,43.0,24.0,0.0,0.0,5.0,4,5,1965,April
6305,1965-04-06,,40.0,28.0,0.23,0.3,3.0,4,6,1965,April
6306,1965-04-07,,37.0,34.0,0.14,0.3,2.0,4,7,1965,April
6307,1965-04-08,,43.0,34.0,0.0,0.0,1.0,4,8,1965,April
6308,1965-04-09,,45.0,30.0,0.0,0.0,1.0,4,9,1965,April
6309,1965-04-10,,51.0,27.0,0.0,0.0,1.0,4,10,1965,April
6310,1965-04-11,,42.0,35.0,0.2,0.0,1.0,4,11,1965,April
6311,1965-04-12,,40.0,32.0,0.04,0.6,0.0,4,12,1965,April
6312,1965-04-13,,38.0,29.0,0.0,0.0,0.0,4,13,1965,April
6313,1965-04-14,,49.0,23.0,0.01,0.2,0.0,4,14,1965,April
6314,1965-04-15,,36.0,32.0,0.38,3.8,1.0,4,15,1965,April
6315,1965-04-16,,34.0,27.0,0.0,0.0,0.0,4,16,1965,April
6316,1965-04-17,,41.0,26.0,0.0,0.0,0.0,4,17,1965,April
6317,1965-04-18,,45.0,26.0,0.0,0.0,0.0,4,18,1965,April
6318,1965-04-19,,49.0,28.0,0.0,0.0,0.0,4,19,1965,April
6319,1965-04-20,,44.0,28.0,0.0,0.0,0.0,4,20,1965,April
6320,1965-04-21,,39.0,29.0,0.05,0.1,0.0,4,21,1965,April
6321,1965-04-22,,49.0,27.0,0.0,0.0,0.0,4,22,1965,April
