Date,AvgTemp,MaxTemp,MinTemp,Precip,Snowfall,SnowDepth
2/13/2012,,31,18,0,0,2
2/14/2012,,33,18,0,0,2
2/15/2012,,32,23,0.08,1.5,4
2/16/2012,,34,,0.03,0,2
2/17/2012,,35,28,0.15,0,2
2/18/2012,,35,22,0.07,1,3
2/19/2012,,23,19,0.03,0.5,4
2/20/2012,,32,4,0,0,3
2/21/2012,,40,4,0,0,2
2/22/2012,,35,28,0.05,0,2
2/23/2012,,33,25,0.02,0,2
2/24/2012,,35,21,0,0,2
2/25/2012,,30,11,0.12,2,4
2/26/2012,,22,6,0,0,4
2/27/2012,,34,13,0.05,1,5
2/28/2012,,33,4,0,0,5
2/29/2012,,29,12,0,0,5
3/1/2012,,27,25,0.14,3,8
3/2/2012,,33,25,0,0,6
3/3/2012,,36,27,0.35,14,18
3/4/2012,,27,-1,0.12,2,20
3/5/2012,,16,-26,0,0,20
3/6/2012,,25,-26,0,0,18
3/7/2012,,47,23,0,0,16
3/8/2012,,53,31,0.48,0,1
3/9/2012,,31,18,0.07,0.5,2
3/10/2012,,25,5,0.02,0,1
3/11/2012,,40,20,0,0,1
3/12/2012,,52,20,0,0,0
3/13/2012,,45,35,0.38,0,0
3/14/2012,,43,22,0,0,0
3/15/2012,,56,22,0,0,0
3/16/2012,,61,26,0,0,0
3/17/2012,,63,26,0,0,0
3/18/2012,,72,34,0.03,0,0
3/19/2012,,76,35,0,0,0
3/20/2012,,74,40,0,0,0
3/21/2012,,80,42,0,0,0
3/22/2012,,82,42,0,0,0
3/23/2012,,56,46,0.1,0,0
3/24/2012,,52,46,0.09,0,0
3/25/2012,,50,38,0.02,0,0
3/26/2012,,45,19,0,0,0
3/27/2012,,40,18,0,0,0
3/28/2012,,44,26,0.03,0,0
3/29/2012,,43,31,0.02,0,0
3/30/2012,,42,23,0,0,0
3/31/2012,,32,26,0.03,0,0
4/1/2012,,42,28,0.02,0,0
4/2/2012,,48,20,0,0,0
4/3/2012,,52,20,0.03,0,0
4/4/2012,,52,25,0,0,0
4/5/2012,,48,19,0,0,0
4/6/2012,,45,17,0,0,0
4/7/2012,,52,17,0,0,0
4/8/2012,,60,19,0.15,0,0
4/9/2012,,52,22,0,0,0
4/10/2012,,54,21,0,0,0
4/11/2012,,38,22,0.02,0,0
4/12/2012,,48,18,0,0,0
4/13/2012,,53,19,0,0,0
4/14/2012,,59,18,0,0,0
4/15/2012,,62,41,0.02,0,0
4/16/2012,,63,50,0.08,0,0
4/17/2012,,65,22,0.08,0,0
4/18/2012,,42,20,0,0,0
4/19/2012,,48,27,0.07,0,0
4/20/2012,,48,35,0.25,0,0
4/21/2012,,46,19,0.14,0,0
4/22/2012,,51,19,0,0,0
4/23/2012,,55,20,0,0,0
4/24/2012,,54,20,0,0,0
4/25/2012,,55,21,0,0,0
4/26/2012,,57,21,0,0,0
4/27/2012,,42,18,0.03,0,0
4/28/2012,,44,14,0,0,0
4/29/2012,,54,19,0,0,0
4/30/2012,,60,25,0,0,0
5/1/2012,,45,35,0,0,0
5/2/2012,,63,35,0,0,0
5/3/2012,,52,45,0.02,0,0
5/4/2012,,58,45,0.03,0,0
5/5/2012,,64,42,0,0,0
5/6/2012,,61,27,0,0,0
5/7/2012,,63,31,0,0,0
5/8/2012,,56,35,0,0,0
5/9/2012,,67,39,0.07,0,0
5/10/2012,,56,26,0,0,0
5/11/2012,,65,27,0,0,0
5/12/2012,,,,0,0,0
5/13/2012,,72,24,0,0,0
5/14/2012,,71,29,0,0,0
5/15/2012,,74,43,0,0,0
5/16/2012,,78,34,0,0,0
5/17/2012,,55,24,0,0,0
5/18/2012,,65,29,0,0,0
5/19/2012,,78,38,0.27,0,0
5/20/2012,,83,40,0,0,0
5/21/2012,,90,50,0.31,0,0
5/22/2012,,60,30,0,0,0
5/23/2012,,72,35,0,0,0
5/24/2012,,75,47,0,0,0
5/25/2012,,83,54,0,0,0
5/26/2012,,73,32,0,0,0
5/27/2012,,74,36,0,0,0
5/28/2012,,69,54,0.04,0,0
5/29/2012,,85,57,0.32,0,0
5/30/2012,,69,42,0.17,0,0
5/31/2012,,51,29,0,0,0
6/1/2012,,61,31,0,0,0
6/2/2012,,57,41,0.88,0,0
6/3/2012,,51,46,0.32,0,0
6/4/2012,,65,38,0,0,0
6/5/2012,,70,41,0.15,0,0
6/6/2012,,73,42,0,0,0
6/7/2012,,74,44,0,0,0
6/8/2012,,76,45,0,0,0
6/9/2012,,79,48,0.17,0,0
6/10/2012,,80,54,0,0,0
6/11/2012,,86,61,0,0,0
6/12/2012,,87,54,0.22,0,0
6/13/2012,,61,30,0,0,0
6/14/2012,,67,35,0,0,0
6/15/2012,,70,44,0,0,0
6/16/2012,,75,55,0,0,0
6/17/2012,,83,59,0.73,0,0
6/18/2012,,83,53,0,0,0
6/19/2012,,75,59,3.25,0,0
6/20/2012,,77,64,0.06,0,0
6/21/2012,,86,64,0,0,0
6/22/2012,,75,46,0.08,0,0
6/23/2012,,72,43,0,0,0
6/24/2012,,76,47,0.45,0,0
6/25/2012,,69,42,0.07,0,0
6/26/2012,,70,45,0,0,0
6/27/2012,,79,49,0,0,0
6/28/2012,,79,54,0,0,0
6/29/2012,,85,53,0,0,0
6/30/2012,,84,53,0,0,0
7/1/2012,,78,49,0,0,0
7/2/2012,,81,50,0,0,0
7/3/2012,,86,52,0.02,0,0
7/4/2012,,84,63,0.03,0,0
7/5/2012,,86,63,0.22,0,0
7/6/2012,,86,56,0.02,0,0
7/7/2012,,86,59,0.44,0,0
7/8/2012,,78,51,0,0,0
7/9/2012,,77,50,0,0,0
7/10/2012,,77,48,0,0,0
7/11/2012,,77,43,0,0,0
7/12/2012,,80,46,0,0,0
7/13/2012,,84,50,0,0,0
7/14/2012,,87,51,0,0,0
7/15/2012,,82,63,0.55,0,0
7/16/2012,,83,62,0,0,0
7/17/2012,,81,63,0,0,0
7/18/2012,,77,52,0.01,0,0
7/19/2012,,78,48,0,0,0
7/20/2012,,74,45,0,0,0
7/21/2012,,78,46,0,0,0
7/22/2012,,84,49,0.02,0,0
7/23/2012,,84,51,0,0,0
7/24/2012,,87,52,0,0,0
7/25/2012,,78,42,0,0,0
7/26/2012,,67,46,0.51,0,0
7/27/2012,,74,53,0,0,0
7/28/2012,,74,48,0,0,0
7/29/2012,,80,47,0,0,0
7/30/2012,,81,48,0,0,0
7/31/2012,,81,61,0.4,0,0
8/1/2012,,74,47,0,0,0
8/2/2012,,80,54,0.08,0,0
8/3/2012,,83,52,0,0,0
8/4/2012,,75,57,0,0,0
8/5/2012,,88,63,0.12,0,0
8/6/2012,,71,42,0,0,0
8/7/2012,,78,45,0,0,0
8/8/2012,,80,45,0,0,0
8/9/2012,,74,49,0,0,0
8/10/2012,,73,51,0,0,0
8/11/2012,,71,52,0,0,0
8/12/2012,,78,49,0,0,0
8/13/2012,,80,50,0,0,0
8/14/2012,,79,50,0.23,0,0
8/15/2012,,77,49,0.29,0,0
8/16/2012,,78,49,0,0,0
8/17/2012,,69,52,0.7,0,0
8/18/2012,,65,46,0,0,0
8/19/2012,,73,38,1.2,0,0
8/20/2012,,66,36,0,0,0
8/21/2012,,70,37,0.1,0,0
8/23/2012,,78,41,0,0,0
8/24/2012,,82,51,0.08,0,0
8/25/2012,,80,59,0.02,0,0
8/26/2012,,87,60,0,0,0
8/27/2012,,79,63,0.14,0,0
8/28/2012,,77,49,0,0,0
8/29/2012,,70,37,0,0,0
8/30/2012,,75,38,0,0,0
8/31/2012,,83,64,0,0,0
9/1/2012,,78,46,0,0,0
9/2/2012,,77,44,0,0,0
9/3/2012,,76,44,0,0,0
9/4/2012,,81,49,0.37,0,0
9/5/2012,,77,53,0,0,0
9/6/2012,,77,44,0.08,0,0
9/7/2012,,76,44,0.03,0,0
9/8/2012,,61,43,0.08,0,0
9/9/2012,,61,33,0.02,0,0
9/10/2012,,67,33,0,0,0
9/11/2012,,69,33,0,0,0
9/12/2012,,77,51,0,0,0
9/13/2012,,78,51,0.02,0,0
9/14/2012,,56,37,0.04,0,0
9/15/2012,,64,33,0.18,0,0
9/16/2012,,63,32,0,0,0
9/17/2012,,74,48,0,0,0
9/18/2012,,63,42,0,0,0
9/19/2012,,54,29,0.08,0,0
9/20/2012,,53,30,0.26,0,0
9/21/2012,,59,35,0.02,0,0
9/22/2012,,58,32,0.23,0,0
9/23/2012,,53,35,0,0,0
9/24/2012,,53,34,0.12,0,0
9/25/2012,,58,29,0.16,0,0
9/26/2012,,60,29,0,0,0
9/27/2012,,57,27,0,0,0
9/28/2012,,60,27,0,0,0
9/29/2012,,66,28,0,0,0
9/30/2012,,64,32,0,0,0
10/1/2012,,63,28,0,0,0
10/2/2012,,64,27,0,0,0
10/3/2012,,60,34,0,0,0
10/4/2012,,68,42,0,0,0
10/5/2012,,68,41,0.14,0,0
10/6/2012,,49,38,0,0,0
10/7/2012,,49,29,0.29,0,0
10/8/2012,,48,28,0.04,0,0
10/9/2012,,56,33,0,0,0
10/10/2012,,50,35,0.63,0,0
10/11/2012,,44,31,0.26,0,0
10/12/2012,,45,25,0.42,0,
10/13/2012,,45,27,0,0,0
10/14/2012,,45,38,0.3,0,0
10/15/2012,,48,39,1.8,0,0
10/16/2012,,46,27,0.08,0,0
10/17/2012,,48,26,0.14,0,0
10/18/2012,,65,45,0.12,0,0
10/19/2012,,55,38,0.3,0,0
10/20/2012,,53,38,0.37,0,0
10/21/2012,,58,32,0,0,0
10/22/2012,,59,34,0,0,0
10/23/2012,,64,41,0,0,0
10/24/2012,,54,48,0.02,0,0
10/25/2012,,56,49,0.02,0,0
10/26/2012,,74,38,0.58,0,0
10/27/2012,,48,24,0,0,0
10/28/2012,,,24,0,0,0
10/29/2012,,46,25,0,0,0
10/30/2012,,42,31,0,0,0
10/31/2012,,36,32,0.35,0,0
11/1/2012,,40,34,0.13,0,0
11/2/2012,,40,30,0.21,0,0
11/3/2012,,37,28,0,0,0
11/4/2012,,35,25,0,0,0
11/5/2012,,35,18,0,0,0
11/6/2012,,31,26,0,0,0
11/7/2012,,37,28,0,0,0
11/8/2012,,39,31,0,0,0
11/9/2012,,43,35,0,0,0
11/10/2012,,43,34,0,0,0
11/11/2012,,47,34,0.65,0,0
11/12/2012,,65,43,0.18,0,0
11/13/2012,,43,21,0.04,0,0
11/14/2012,,40,22,0,0,0
11/15/2012,,39,30,0,0,0
11/16/2012,,47,22,0,0,0
11/17/2012,,40,18,0,0,0
11/18/2012,,41,19,0,0,0
11/19/2012,,52,29,0,0,0
11/20/2012,,50,28,0,0,0
11/21/2012,,51,29,0,0,0
11/22/2012,,51,39,0,0,0
11/23/2012,,65,38,0,0,0
11/24/2012,,38,25,0.32,3.2,3
11/25/2012,,26,22,0.09,1,4
11/26/2012,,29,16,0.02,0,3
11/27/2012,,27,6,0.07,1,4
11/28/2012,,32,19,0.17,2.2,6
11/29/2012,,27,7,0,0,5
11/30/2012,,27,15,0,0,5
12/1/2012,,28,14,0,0,2
12/2/2012,,38,28,0.15,0,0
12/3/2012,,40,29,0,0,0
12/4/2012,,59,33,0.04,0,0
12/5/2012,,44,22,0.04,0.5,1
12/6/2012,,29,13,0,0,1
12/7/2012,,36,29,0.08,0,0
12/8/2012,,34,25,0,0,0
12/9/2012,,29,20,0,0,0
12/10/2012,,26,16,0.21,5,5
12/11/2012,,23,-2,0,0,5
12/12/2012,,30,6,0.27,3,5
12/13/2012,,38,9,0,0,4
12/14/2012,,42,27,0,0,2
12/15/2012,,30,21,0,0,2
12/16/2012,,32,28,0.72,4,6
12/17/2012,,34,31,0.09,0,4
12/18/2012,,35,31,0,0,2
12/19/2012,,36,18,0,0,2
12/20/2012,,40,22,0,0,2
12/21/2012,,,,0.68,6.1,8
12/22/2012,,27,22,0.02,0.3,7
12/23/2012,,28,16,0,0,6
12/24/2012,,24,19,0.22,1,6
12/25/2012,,26,20,0,0,6
12/26/2012,,25,20,0,0,6
12/27/2012,,21,12,0,0,6
12/28/2012,,22,-3,0,0,6
12/29/2012,,15,-6,0,0,6
12/30/2012,,23,3,0,0,6
12/31/2012,,31,15,0,0,6
1/1/2013,,29,-2,0.04,0.5,7
1/2/2013,,20,-3,0,0,6
1/3/2013,,20,16,0.06,0,6
1/4/2013,,28,16,0,0,6
1/5/2013,,31,22,0,0,6
1/6/2013,,30,23,0,0,5
1/7/2013,,27,19,0,0,4
1/8/2013,,38,26,0,0,4
1/9/2013,,39,23,0,0,3
1/10/2013,,37,26,0,0,3
1/11/2013,,37,23,0.25,0,2
1/12/2013,,42,35,0.07,0,2
1/13/2013,,47,30,0,0,0
1/14/2013,,30,15,0.05,0.5,1
1/15/2013,,25,3,0.06,1,2
1/16/2013,,29,3,0,0,2
1/17/2013,,29,-1,0.15,1.5,2
1/18/2013,,14,-3,0,0,2
1/19/2013,,22,-4,0.53,6,8
1/20/2013,,28,7,0.33,4,10
1/21/2013,,10,-15,0.05,0,8
1/22/2013,,9,-22,0.13,2,8
1/23/2013,,-3,-19,0.02,0,8
1/24/2013,,11,-22,0,0,8
1/25/2013,,10,-26,0.02,0,8
1/26/2013,,19,-7,0.1,1,9
1/27/2013,,22,-9,0,0,9
1/28/2013,,29,18,0.22,2,11
1/29/2013,,32,28,0,0,11
1/30/2013,,35,29,0.32,0,7
1/31/2013,,33,3,0.25,3,9
2/1/2013,,13,-4,0.09,2,10
2/2/2013,,14,-3,0,0,10
2/3/2013,,12,-17,0,0,10
2/4/2013,,16,-21,0.04,0.8,9
2/5/2013,,15,-23,0,0,9
2/6/2013,,20,-20,0.15,2,11
2/7/2013,,13,-16,0.08,2.8,13
2/8/2013,,16,9,0.02,0.4,13
2/9/2013,,19,-26,0,0,13
2/10/2013,,24,-21,0,0,13
2/11/2013,,36,23,0.63,0.7,12
2/12/2013,,37,23,0.1,0.3,11
2/13/2013,,28,20,0,0,11
2/14/2013,,,,0,0,
3/1/2013,,,,0,0,22
3/2/2013,,,,0,0,22
3/3/2013,,,,0,0,22
3/4/2013,,,,0,0,22
3/5/2013,,,,0,0,22
3/6/2013,,,,0,0,22
3/7/2013,,,,0.05,0.6,22
3/8/2013,,,,0,0,22
3/9/2013,,,,0,0,21
3/10/2013,,,,0.2,0.4,20
3/11/2013,,,,0.06,0,19
3/12/2013,,,,0.42,1,19
3/13/2013,,,,0.08,1,20
3/14/2013,,,,0,0,20
3/15/2013,,,,0.04,0.5,20
3/16/2013,,,,0.02,0.2,20
3/17/2013,,,,0.1,1.3,21
3/18/2013,,,,0,0,20
3/19/2013,,,,0.34,5,25
3/20/2013,,,,0.06,0.9,25
3/21/2013,,,,0.03,0.8,24
3/22/2013,,,,0,0,24
3/23/2013,,,,0,0,23
3/24/2013,,,,0,0,22
3/25/2013,,,,0,0,21
3/26/2013,,,,0,0,20
3/27/2013,,,,0,0,18
3/28/2013,,,,0,0,16
3/29/2013,,,,0,0,14
3/30/2013,,,,0,0,13
3/31/2013,,,,0.29,0,12
6/1/2013,,76,58,0.38,0,0
6/2/2013,,71,45,0.67,0,0
6/3/2013,,48,31,0.02,0,0
6/4/2013,,59,29,0,0,0
6/5/2013,,67,30,0,0,0
6/6/2013,,57,46,0,0,0
6/7/2013,,71,36,0,0,0
6/8/2013,,75,35,0,0,0
6/9/2013,,72,37,0,0,0
6/10/2013,,75,42,0,0,0
6/11/2013,,71,56,0,0,0
6/12/2013,,72,50,0.12,0,0
6/13/2013,,75,46,0,0,0
6/14/2013,,71,40,0,0,0
6/15/2013,,72,38,0,0,0
6/16/2013,,74,47,0.15,0,0
6/17/2013,,71,48,0.45,0,0
6/18/2013,,65,36,0,0,0
6/19/2013,,68,35,0,0,0
6/20/2013,,72,39,0,0,0
6/21/2013,,74,53,0,0,0
6/22/2013,,67,57,0.59,0,0
6/23/2013,,70,58,0,0,0
6/24/2013,,77,58,0.06,0,0
6/25/2013,,81,62,0.1,0,0
6/26/2013,,81,55,0,0,0
6/27/2013,,84,55,0.34,0,0
6/28/2013,,74,54,0.07,0,0
6/29/2013,,74,55,0.21,0,0
6/30/2013,,75,46,0,0,0
7/1/2013,,75,44,0,0,0
