Date,AvgTemp,MaxTemp,MinTemp,Precip,Snowfall,SnowDepth
6/2/2018,,,,0,,
6/3/2018,,,,0,,
6/4/2018,,,,0.28,,
6/5/2018,,,,0,,
6/7/2018,,,,0.04,,
6/8/2018,,,,0,,
6/9/2018,,,,0,,
6/11/2018,,,,0,,
6/12/2018,,,,0,,
6/13/2018,,,,0.46,,
6/14/2018,,,,0.35,,
6/15/2018,,,,0,,
6/16/2018,,,,0,,
6/17/2018,,,,0.05,,
6/18/2018,,,,0.61,,
6/19/2018,,,,0.02,,
6/20/2018,,,,0,,
6/21/2018,,,,0,,
6/22/2018,,,,0,,
6/23/2018,,,,0,,
6/24/2018,,,,0,,
6/25/2018,,,,0,,
6/26/2018,,,,0,,
6/27/2018,,,,0,,
6/28/2018,,,,0,,
6/29/2018,,,,0.08,0,
6/30/2018,,,,0,,
7/1/2018,,,,0,0,
